# File: A221.bio_tech_land_alloc.csv
# Title: Biochar technology land allocation for 2025
# Units: thous km2
# Description: Model output from GCAM v8.7 run reference case for detailed land allocation in each region for biomass only (2025)
# Source: RGCAM output
# Column types: cccnc
# ----------
scenario,region,LandLeaf,allocation,Units
Reference,Japan,biomassGrass_Taiwan_RFD_hi,2.97962E-05,thous km2
Reference,Japan,biomassGrass_Taiwan_RFD_lo,4.75425E-05,thous km2
Reference,Japan,biomassTree_Japan_IRR_hi,0.704229,thous km2
Reference,Japan,biomassTree_Japan_IRR_lo,1.08745,thous km2
Reference,Japan,biomassTree_Japan_RFD_hi,3.13732,thous km2
Reference,Japan,biomassTree_Japan_RFD_lo,4.83826,thous km2
Reference,Japan,biomassTree_Taiwan_IRR_hi,0.000170441,thous km2
Reference,Japan,biomassTree_Taiwan_IRR_lo,0.000263121,thous km2
Reference,Japan,biomassTree_Taiwan_RFD_hi,0.00199514,thous km2
Reference,Japan,biomassTree_Taiwan_RFD_lo,0.00307977,thous km2
Reference,Mexico,biomassGrass_California_IRR_hi,7.24421E-06,thous km2
Reference,Mexico,biomassGrass_California_IRR_lo,1.18826E-05,thous km2
Reference,Mexico,biomassGrass_California_RFD_hi,2.13441E-05,thous km2
Reference,Mexico,biomassGrass_California_RFD_lo,3.31126E-05,thous km2
Reference,Mexico,biomassGrass_CntAmer_IRR_hi,0.00106418,thous km2
Reference,Mexico,biomassGrass_CntAmer_IRR_lo,0.00165236,thous km2
Reference,Mexico,biomassGrass_CntAmer_RFD_hi,0.0089388,thous km2
Reference,Mexico,biomassGrass_CntAmer_RFD_lo,0.0138327,thous km2
Reference,Mexico,biomassGrass_GrijUsuR_IRR_hi,0.0001429,thous km2
Reference,Mexico,biomassGrass_GrijUsuR_IRR_lo,0.000221537,thous km2
Reference,Mexico,biomassGrass_GrijUsuR_RFD_hi,0.00684339,thous km2
Reference,Mexico,biomassGrass_GrijUsuR_RFD_lo,0.01059,thous km2
Reference,Mexico,biomassGrass_MexBaja_IRR_hi,0.000804289,thous km2
Reference,Mexico,biomassGrass_MexBaja_IRR_lo,0.00153178,thous km2
Reference,Mexico,biomassGrass_MexBaja_RFD_hi,0.0015925,thous km2
Reference,Mexico,biomassGrass_MexBaja_RFD_lo,0.00246747,thous km2
Reference,Mexico,biomassGrass_MexCstNW_IRR_hi,0.00559783,thous km2
Reference,Mexico,biomassGrass_MexCstNW_IRR_lo,0.00917143,thous km2
Reference,Mexico,biomassGrass_MexCstNW_RFD_hi,0.0155557,thous km2
Reference,Mexico,biomassGrass_MexCstNW_RFD_lo,0.0240685,thous km2
Reference,Mexico,biomassGrass_MexCstW_IRR_hi,0.00028702,thous km2
Reference,Mexico,biomassGrass_MexCstW_IRR_lo,0.0004455,thous km2
Reference,Mexico,biomassGrass_MexCstW_RFD_hi,0.00207348,thous km2
Reference,Mexico,biomassGrass_MexCstW_RFD_lo,0.00320867,thous km2
Reference,Mexico,biomassGrass_MexGulf_IRR_hi,0.00258894,thous km2
Reference,Mexico,biomassGrass_MexGulf_IRR_lo,0.00402675,thous km2
Reference,Mexico,biomassGrass_MexGulf_RFD_hi,0.0222608,thous km2
Reference,Mexico,biomassGrass_MexGulf_RFD_lo,0.0344483,thous km2
Reference,Mexico,biomassGrass_MexInt_IRR_hi,0.000390399,thous km2
Reference,Mexico,biomassGrass_MexInt_IRR_lo,0.000647458,thous km2
Reference,Mexico,biomassGrass_MexInt_RFD_hi,0.00554583,thous km2
Reference,Mexico,biomassGrass_MexInt_RFD_lo,0.00858075,thous km2
Reference,Mexico,biomassGrass_Papaloapan_IRR_hi,0.00030937,thous km2
Reference,Mexico,biomassGrass_Papaloapan_IRR_lo,0.000479776,thous km2
Reference,Mexico,biomassGrass_Papaloapan_RFD_hi,0.00692211,thous km2
Reference,Mexico,biomassGrass_Papaloapan_RFD_lo,0.0107119,thous km2
Reference,Mexico,biomassGrass_RioBalsas_IRR_hi,0.000394587,thous km2
Reference,Mexico,biomassGrass_RioBalsas_IRR_lo,0.000624992,thous km2
Reference,Mexico,biomassGrass_RioBalsas_RFD_hi,0.00384695,thous km2
Reference,Mexico,biomassGrass_RioBalsas_RFD_lo,0.00595216,thous km2
Reference,Mexico,biomassGrass_RioGrande_IRR_hi,0.00388648,thous km2
Reference,Mexico,biomassGrass_RioGrande_IRR_lo,0.00686229,thous km2
Reference,Mexico,biomassGrass_RioGrande_RFD_hi,0.0135793,thous km2
Reference,Mexico,biomassGrass_RioGrande_RFD_lo,0.0210402,thous km2
Reference,Mexico,biomassGrass_RioLerma_IRR_hi,0.0005427,thous km2
Reference,Mexico,biomassGrass_RioLerma_IRR_lo,0.000895549,thous km2
Reference,Mexico,biomassGrass_RioLerma_RFD_hi,3.71E-03,thous km2
Reference,Mexico,biomassGrass_RioLerma_RFD_lo,5.74E-03,thous km2
Reference,Mexico,biomassGrass_RioVerde_IRR_hi,0.000740352,thous km2
Reference,Mexico,biomassGrass_RioVerde_IRR_lo,0.00126749,thous km2
Reference,Mexico,biomassGrass_RioVerde_RFD_hi,5.81E-03,thous km2
Reference,Mexico,biomassGrass_RioVerde_RFD_lo,8.98E-03,thous km2
Reference,Mexico,biomassGrass_Tehuantpc_IRR_hi,0.000563441,thous km2
Reference,Mexico,biomassGrass_Tehuantpc_IRR_lo,0.00087373,thous km2
Reference,Mexico,biomassGrass_Tehuantpc_RFD_hi,1.37E-02,thous km2
Reference,Mexico,biomassGrass_Tehuantpc_RFD_lo,2.12E-02,thous km2
Reference,Mexico,biomassGrass_UsaColoRS_IRR_hi,1.39E-04,thous km2
Reference,Mexico,biomassGrass_UsaColoRS_IRR_lo,2.57E-04,thous km2
Reference,Mexico,biomassGrass_UsaColoRS_RFD_hi,0.000117288,thous km2
Reference,Mexico,biomassGrass_UsaColoRS_RFD_lo,0.000181957,thous km2
Reference,Mexico,biomassGrass_YucatanP_IRR_hi,0.00084755,thous km2
Reference,Mexico,biomassGrass_YucatanP_IRR_lo,0.00132012,thous km2
Reference,Mexico,biomassGrass_YucatanP_RFD_hi,0.00876728,thous km2
Reference,Mexico,biomassGrass_YucatanP_RFD_lo,0.0135843,thous km2
Reference,Mexico,biomassTree_California_IRR_hi,0.0043663,thous km2
Reference,Mexico,biomassTree_California_IRR_lo,0.0065192,thous km2
Reference,Mexico,biomassTree_California_RFD_hi,1.24E-02,thous km2
Reference,Mexico,biomassTree_California_RFD_lo,1.78E-02,thous km2
Reference,Mexico,biomassTree_CntAmer_IRR_hi,0.000144237,thous km2
Reference,Mexico,biomassTree_CntAmer_IRR_lo,0.000205925,thous km2
Reference,Mexico,biomassTree_CntAmer_RFD_hi,1.21E-03,thous km2
Reference,Mexico,biomassTree_CntAmer_RFD_lo,1.72E-03,thous km2
Reference,Mexico,biomassTree_GrijUsuR_IRR_hi,0.000305489,thous km2
Reference,Mexico,biomassTree_GrijUsuR_IRR_lo,0.000435614,thous km2
Reference,Mexico,biomassTree_GrijUsuR_RFD_hi,1.46E-02,thous km2
Reference,Mexico,biomassTree_GrijUsuR_RFD_lo,2.08E-02,thous km2
Reference,Mexico,biomassTree_MexBaja_IRR_hi,0.000252785,thous km2
Reference,Mexico,biomassTree_MexBaja_IRR_lo,0.00042679,thous km2
Reference,Mexico,biomassTree_MexBaja_RFD_hi,4.33E-04,thous km2
Reference,Mexico,biomassTree_MexBaja_RFD_lo,6.17E-04,thous km2
Reference,Mexico,biomassTree_MexCstNW_IRR_hi,0.0549606,thous km2
Reference,Mexico,biomassTree_MexCstNW_IRR_lo,0.0819882,thous km2
Reference,Mexico,biomassTree_MexCstNW_RFD_hi,0.147691,thous km2
Reference,Mexico,biomassTree_MexCstNW_RFD_lo,0.210362,thous km2
Reference,Mexico,biomassTree_MexCstW_IRR_hi,0.00232813,thous km2
Reference,Mexico,biomassTree_MexCstW_IRR_lo,0.00332476,thous km2
Reference,Mexico,biomassTree_MexCstW_RFD_hi,0.0167909,thous km2
Reference,Mexico,biomassTree_MexCstW_RFD_lo,0.0239204,thous km2
Reference,Mexico,biomassTree_MexGulf_IRR_hi,0.00167031,thous km2
Reference,Mexico,biomassTree_MexGulf_IRR_lo,0.00238911,thous km2
Reference,Mexico,biomassTree_MexGulf_RFD_hi,1.43E-02,thous km2
Reference,Mexico,biomassTree_MexGulf_RFD_lo,2.04E-02,thous km2
Reference,Mexico,biomassTree_MexInt_IRR_hi,0.00109708,thous km2
Reference,Mexico,biomassTree_MexInt_IRR_lo,0.0016539,thous km2
Reference,Mexico,biomassTree_MexInt_RFD_hi,1.50E-02,thous km2
Reference,Mexico,biomassTree_MexInt_RFD_lo,2.13E-02,thous km2
Reference,Mexico,biomassTree_Papaloapan_IRR_hi,0.000176797,thous km2
Reference,Mexico,biomassTree_Papaloapan_IRR_lo,0.000252205,thous km2
Reference,Mexico,biomassTree_Papaloapan_RFD_hi,3.95E-03,thous km2
Reference,Mexico,biomassTree_Papaloapan_RFD_lo,5.62E-03,thous km2
Reference,Mexico,biomassTree_RioBalsas_IRR_hi,2.51E-03,thous km2
Reference,Mexico,biomassTree_RioBalsas_IRR_lo,3.64E-03,thous km2
Reference,Mexico,biomassTree_RioBalsas_RFD_hi,2.41E-02,thous km2
Reference,Mexico,biomassTree_RioBalsas_RFD_lo,3.44E-02,thous km2
Reference,Mexico,biomassTree_RioGrande_IRR_hi,0.00420974,thous km2
Reference,Mexico,biomassTree_RioGrande_IRR_lo,0.00667136,thous km2
Reference,Mexico,biomassTree_RioGrande_RFD_hi,0.0135031,thous km2
Reference,Mexico,biomassTree_RioGrande_RFD_lo,0.0192659,thous km2
Reference,Mexico,biomassTree_RioLerma_IRR_hi,0.00959496,thous km2
Reference,Mexico,biomassTree_RioLerma_IRR_lo,0.01441,thous km2
Reference,Mexico,biomassTree_RioLerma_RFD_hi,0.0632761,thous km2
Reference,Mexico,biomassTree_RioLerma_RFD_lo,0.0900922,thous km2
Reference,Mexico,biomassTree_RioVerde_IRR_hi,0.00173767,thous km2
Reference,Mexico,biomassTree_RioVerde_IRR_lo,0.00268983,thous km2
Reference,Mexico,biomassTree_RioVerde_RFD_hi,1.28E-02,thous km2
Reference,Mexico,biomassTree_RioVerde_RFD_lo,1.83E-02,thous km2
Reference,Mexico,biomassTree_Tehuantpc_IRR_hi,0.00109267,thous km2
Reference,Mexico,biomassTree_Tehuantpc_IRR_lo,0.00155904,thous km2
Reference,Mexico,biomassTree_Tehuantpc_RFD_hi,0.0264691,thous km2
Reference,Mexico,biomassTree_Tehuantpc_RFD_lo,0.0377081,thous km2
Reference,Mexico,biomassTree_UsaColoRS_IRR_hi,0.00371771,thous km2
Reference,Mexico,biomassTree_UsaColoRS_IRR_lo,0.0061149,thous km2
Reference,Mexico,biomassTree_UsaColoRS_RFD_hi,0.00277397,thous km2
Reference,Mexico,biomassTree_UsaColoRS_RFD_lo,0.00396381,thous km2
Reference,Mexico,biomassTree_YucatanP_IRR_hi,0.00229741,thous km2
Reference,Mexico,biomassTree_YucatanP_IRR_lo,0.00328882,thous km2
Reference,Mexico,biomassTree_YucatanP_RFD_hi,0.023656,thous km2
Reference,Mexico,biomassTree_YucatanP_RFD_lo,0.0337517,thous km2
Reference,Middle East,biomassGrass_AfrCstNE_IRR_hi,0,thous km2
Reference,Middle East,biomassGrass_AfrCstNE_IRR_lo,0,thous km2
Reference,Middle East,biomassGrass_AfrCstNE_RFD_hi,0.00166245,thous km2
Reference,Middle East,biomassGrass_AfrCstNE_RFD_lo,0.00197911,thous km2
Reference,Middle East,biomassGrass_ArabianP_IRR_hi,0.0152023,thous km2
Reference,Middle East,biomassGrass_ArabianP_IRR_lo,0.0186548,thous km2
Reference,Middle East,biomassGrass_ArabianP_RFD_hi,0.00849206,thous km2
Reference,Middle East,biomassGrass_ArabianP_RFD_lo,0.0101096,thous km2
Reference,Middle East,biomassGrass_ArabianSea_IRR_hi,0.000381718,thous km2
Reference,Middle East,biomassGrass_ArabianSea_IRR_lo,0.000473978,thous km2
Reference,Middle East,biomassGrass_ArabianSea_RFD_hi,1.02E-03,thous km2
Reference,Middle East,biomassGrass_ArabianSea_RFD_lo,1.21E-03,thous km2
Reference,Middle East,biomassGrass_CaspianE_IRR_hi,0.00526642,thous km2
Reference,Middle East,biomassGrass_CaspianE_IRR_lo,0.00638534,thous km2
Reference,Middle East,biomassGrass_CaspianE_RFD_hi,1.57E-02,thous km2
Reference,Middle East,biomassGrass_CaspianE_RFD_lo,1.86E-02,thous km2
Reference,Middle East,biomassGrass_CaspianSW_IRR_hi,0.0182998,thous km2
Reference,Middle East,biomassGrass_CaspianSW_IRR_lo,0.0224272,thous km2
Reference,Middle East,biomassGrass_CaspianSW_RFD_hi,0.0826363,thous km2
Reference,Middle East,biomassGrass_CaspianSW_RFD_lo,0.0978361,thous km2
Reference,Middle East,biomassGrass_DeadSea_IRR_hi,0.00111658,thous km2
Reference,Middle East,biomassGrass_DeadSea_IRR_lo,0.00138765,thous km2
Reference,Middle East,biomassGrass_DeadSea_RFD_hi,0.00934743,thous km2
Reference,Middle East,biomassGrass_DeadSea_RFD_lo,0.0111308,thous km2
Reference,Middle East,biomassGrass_EJrdnSyr_IRR_hi,0.000309408,thous km2
Reference,Middle East,biomassGrass_EJrdnSyr_IRR_lo,0.000384676,thous km2
Reference,Middle East,biomassGrass_EJrdnSyr_RFD_hi,0.00348998,thous km2
Reference,Middle East,biomassGrass_EJrdnSyr_RFD_lo,0.00413952,thous km2
Reference,Middle East,biomassGrass_FarahrudR_IRR_hi,0.00064258,thous km2
Reference,Middle East,biomassGrass_FarahrudR_IRR_lo,0.000789574,thous km2
Reference,Middle East,biomassGrass_FarahrudR_RFD_hi,0.0029194,thous km2
Reference,Middle East,biomassGrass_FarahrudR_RFD_lo,0.00345639,thous km2
Reference,Middle East,biomassGrass_HamuMashR_IRR_hi,0.000238212,thous km2
Reference,Middle East,biomassGrass_HamuMashR_IRR_lo,0.000294577,thous km2
Reference,Middle East,biomassGrass_HamuMashR_RFD_hi,6.03E-04,thous km2
Reference,Middle East,biomassGrass_HamuMashR_RFD_lo,7.19E-04,thous km2
Reference,Middle East,biomassGrass_Helmand_IRR_hi,5.33E-05,thous km2
Reference,Middle East,biomassGrass_Helmand_IRR_lo,6.36E-05,thous km2
Reference,Middle East,biomassGrass_Helmand_RFD_hi,0.000242563,thous km2
Reference,Middle East,biomassGrass_Helmand_RFD_lo,0.000289219,thous km2
Reference,Middle East,biomassGrass_Iran_IRR_hi,0.0114404,thous km2
Reference,Middle East,biomassGrass_Iran_IRR_lo,0.0141497,thous km2
Reference,Middle East,biomassGrass_Iran_RFD_hi,0.0245047,thous km2
Reference,Middle East,biomassGrass_Iran_RFD_lo,0.029012,thous km2
Reference,Middle East,biomassGrass_MeditE_IRR_hi,0.00105172,thous km2
Reference,Middle East,biomassGrass_MeditE_IRR_lo,0.00129009,thous km2
Reference,Middle East,biomassGrass_MeditE_RFD_hi,8.70E-03,thous km2
Reference,Middle East,biomassGrass_MeditE_RFD_lo,1.04E-02,thous km2
Reference,Middle East,biomassGrass_PersianGulf_IRR_hi,0.00223386,thous km2
Reference,Middle East,biomassGrass_PersianGulf_IRR_lo,0.00276927,thous km2
Reference,Middle East,biomassGrass_PersianGulf_RFD_hi,9.68E-03,thous km2
Reference,Middle East,biomassGrass_PersianGulf_RFD_lo,1.15E-02,thous km2
Reference,Middle East,biomassGrass_RedSeaE_IRR_hi,0.00947906,thous km2
Reference,Middle East,biomassGrass_RedSeaE_IRR_lo,0.011811,thous km2
Reference,Middle East,biomassGrass_RedSeaE_RFD_hi,0.0436456,thous km2
Reference,Middle East,biomassGrass_RedSeaE_RFD_lo,0.0519591,thous km2
Reference,Middle East,biomassGrass_SinaiP_IRR_hi,2.88E-05,thous km2
Reference,Middle East,biomassGrass_SinaiP_IRR_lo,3.56E-05,thous km2
Reference,Middle East,biomassGrass_SinaiP_RFD_hi,6.90E-05,thous km2
Reference,Middle East,biomassGrass_SinaiP_RFD_lo,8.20E-05,thous km2
Reference,Middle East,biomassGrass_TigrEuphR_IRR_hi,1.29E-02,thous km2
Reference,Middle East,biomassGrass_TigrEuphR_IRR_lo,1.54E-02,thous km2
Reference,Middle East,biomassGrass_TigrEuphR_RFD_hi,0.0748502,thous km2
Reference,Middle East,biomassGrass_TigrEuphR_RFD_lo,0.0893171,thous km2
Reference,Middle East,biomassTree_ArabianP_IRR_hi,0,thous km2
Reference,Middle East,biomassTree_ArabianP_IRR_lo,0,thous km2
Reference,Middle East,biomassTree_ArabianP_RFD_hi,0.00E+00,thous km2
Reference,Middle East,biomassTree_ArabianP_RFD_lo,0.00E+00,thous km2
Reference,Middle East,biomassTree_CaspianE_IRR_hi,2.18E-03,thous km2
Reference,Middle East,biomassTree_CaspianE_IRR_lo,2.61E-03,thous km2
Reference,Middle East,biomassTree_CaspianE_RFD_hi,0.00648586,thous km2
Reference,Middle East,biomassTree_CaspianE_RFD_lo,0.00757337,thous km2
Reference,Middle East,biomassTree_CaspianSW_IRR_hi,0.00106991,thous km2
Reference,Middle East,biomassTree_CaspianSW_IRR_lo,0.00129155,thous km2
Reference,Middle East,biomassTree_CaspianSW_RFD_hi,0.00481824,thous km2
Reference,Middle East,biomassTree_CaspianSW_RFD_lo,0.00562613,thous km2
Reference,Middle East,biomassTree_Iran_IRR_hi,0.000311336,thous km2
Reference,Middle East,biomassTree_Iran_IRR_lo,0.000379,thous km2
Reference,Middle East,biomassTree_Iran_RFD_hi,0.000664101,thous km2
Reference,Middle East,biomassTree_Iran_RFD_lo,0.000775453,thous km2
Reference,Middle East,biomassTree_RedSeaE_IRR_hi,0,thous km2
Reference,Middle East,biomassTree_RedSeaE_IRR_lo,0,thous km2
Reference,Middle East,biomassTree_RedSeaE_RFD_hi,0,thous km2
Reference,Middle East,biomassTree_RedSeaE_RFD_lo,0,thous km2
Reference,Middle East,biomassTree_TigrEuphR_IRR_hi,0.0123866,thous km2
Reference,Middle East,biomassTree_TigrEuphR_IRR_lo,0.0145346,thous km2
Reference,Middle East,biomassTree_TigrEuphR_RFD_hi,0.0717154,thous km2
Reference,Middle East,biomassTree_TigrEuphR_RFD_lo,0.0844147,thous km2
Reference,Pakistan,biomassGrass_ArabianSea_IRR_hi,0.0006172,thous km2
Reference,Pakistan,biomassGrass_ArabianSea_IRR_lo,0.000979298,thous km2
Reference,Pakistan,biomassGrass_ArabianSea_RFD_hi,1.43E-03,thous km2
Reference,Pakistan,biomassGrass_ArabianSea_RFD_lo,1.81E-03,thous km2
Reference,Pakistan,biomassGrass_HamuMashR_IRR_hi,6.71E-04,thous km2
Reference,Pakistan,biomassGrass_HamuMashR_IRR_lo,1.02E-03,thous km2
Reference,Pakistan,biomassGrass_HamuMashR_RFD_hi,0.00122878,thous km2
Reference,Pakistan,biomassGrass_HamuMashR_RFD_lo,0.00155815,thous km2
Reference,Pakistan,biomassGrass_Helmand_IRR_hi,4.26323E-05,thous km2
Reference,Pakistan,biomassGrass_Helmand_IRR_lo,5.36968E-05,thous km2
Reference,Pakistan,biomassGrass_Helmand_RFD_hi,1.49E-04,thous km2
Reference,Pakistan,biomassGrass_Helmand_RFD_lo,1.89E-04,thous km2
Reference,Pakistan,biomassGrass_IndusR_IRR_hi,0.00639285,thous km2
Reference,Pakistan,biomassGrass_IndusR_IRR_lo,0.00972743,thous km2
Reference,Pakistan,biomassGrass_IndusR_RFD_hi,7.97E-03,thous km2
Reference,Pakistan,biomassGrass_IndusR_RFD_lo,1.01E-02,thous km2
Reference,Pakistan,biomassGrass_SabarmatiR_IRR_hi,1.71E-03,thous km2
Reference,Pakistan,biomassGrass_SabarmatiR_IRR_lo,2.69E-03,thous km2
Reference,Pakistan,biomassGrass_SabarmatiR_RFD_hi,0.00161966,thous km2
Reference,Pakistan,biomassGrass_SabarmatiR_RFD_lo,0.00204896,thous km2
Reference,Pakistan,biomassTree_IndusR_IRR_hi,0.000587444,thous km2
Reference,Pakistan,biomassTree_IndusR_IRR_lo,0.00082635,thous km2
Reference,Pakistan,biomassTree_IndusR_RFD_hi,0.00068012,thous km2
Reference,Pakistan,biomassTree_IndusR_RFD_lo,0.000819933,thous km2
Reference,Russia,biomassGrass_AmurR_IRR_hi,4.12012E-05,thous km2
Reference,Russia,biomassGrass_AmurR_IRR_lo,7.72684E-05,thous km2
Reference,Russia,biomassGrass_AmurR_RFD_hi,4.46E-03,thous km2
Reference,Russia,biomassGrass_AmurR_RFD_lo,8.33E-03,thous km2
Reference,Russia,biomassGrass_BalticSea_IRR_hi,3.25388E-06,thous km2
Reference,Russia,biomassGrass_BalticSea_IRR_lo,0.000006099,thous km2
Reference,Russia,biomassGrass_BalticSea_RFD_hi,2.07E-04,thous km2
Reference,Russia,biomassGrass_BalticSea_RFD_lo,3.88E-04,thous km2
Reference,Russia,biomassGrass_BarentsSea_IRR_hi,8.06321E-10,thous km2
Reference,Russia,biomassGrass_BarentsSea_IRR_lo,1.5105E-09,thous km2
Reference,Russia,biomassGrass_BarentsSea_RFD_hi,3.89618E-07,thous km2
Reference,Russia,biomassGrass_BarentsSea_RFD_lo,7.28599E-07,thous km2
Reference,Russia,biomassGrass_BlackSeaN_IRR_hi,1.27385E-05,thous km2
Reference,Russia,biomassGrass_BlackSeaN_IRR_lo,2.38443E-05,thous km2
Reference,Russia,biomassGrass_BlackSeaN_RFD_hi,0.000968042,thous km2
Reference,Russia,biomassGrass_BlackSeaN_RFD_lo,0.00181027,thous km2
Reference,Russia,biomassGrass_CaspianNE_IRR_hi,0.000104976,thous km2
Reference,Russia,biomassGrass_CaspianNE_IRR_lo,0.000197264,thous km2
Reference,Russia,biomassGrass_CaspianNE_RFD_hi,2.54E-03,thous km2
Reference,Russia,biomassGrass_CaspianNE_RFD_lo,4.75E-03,thous km2
Reference,Russia,biomassGrass_CaspianSW_IRR_hi,2.57302E-07,thous km2
Reference,Russia,biomassGrass_CaspianSW_IRR_lo,5.26099E-07,thous km2
Reference,Russia,biomassGrass_CaspianSW_RFD_hi,6.78E-06,thous km2
Reference,Russia,biomassGrass_CaspianSW_RFD_lo,1.27E-05,thous km2
Reference,Russia,biomassGrass_DaugavaR_IRR_hi,3.31E-07,thous km2
Reference,Russia,biomassGrass_DaugavaR_IRR_lo,6.20E-07,thous km2
Reference,Russia,biomassGrass_DaugavaR_RFD_hi,1.96E-04,thous km2
Reference,Russia,biomassGrass_DaugavaR_RFD_lo,3.67E-04,thous km2
Reference,Russia,biomassGrass_DnieperR_IRR_hi,1.04707E-05,thous km2
Reference,Russia,biomassGrass_DnieperR_IRR_lo,1.96077E-05,thous km2
Reference,Russia,biomassGrass_DnieperR_RFD_hi,0.00261897,thous km2
Reference,Russia,biomassGrass_DnieperR_RFD_lo,0.00489755,thous km2
Reference,Russia,biomassGrass_DonR_IRR_hi,7.50088E-05,thous km2
Reference,Russia,biomassGrass_DonR_IRR_lo,0.000140459,thous km2
Reference,Russia,biomassGrass_DonR_RFD_hi,1.15E-02,thous km2
Reference,Russia,biomassGrass_DonR_RFD_lo,2.15E-02,thous km2
Reference,Russia,biomassGrass_DvinaRN_IRR_hi,3.30973E-08,thous km2
Reference,Russia,biomassGrass_DvinaRN_IRR_lo,6.19859E-08,thous km2
Reference,Russia,biomassGrass_DvinaRN_RFD_hi,3.57E-05,thous km2
Reference,Russia,biomassGrass_DvinaRN_RFD_lo,6.68E-05,thous km2
Reference,Russia,biomassGrass_Finland_IRR_hi,1.8269E-09,thous km2
Reference,Russia,biomassGrass_Finland_IRR_lo,3.42345E-09,thous km2
Reference,Russia,biomassGrass_Finland_RFD_hi,1.16E-06,thous km2
Reference,Russia,biomassGrass_Finland_RFD_lo,2.17E-06,thous km2
Reference,Russia,biomassGrass_Gobi_IRR_hi,3.06074E-06,thous km2
Reference,Russia,biomassGrass_Gobi_IRR_lo,5.74111E-06,thous km2
Reference,Russia,biomassGrass_Gobi_RFD_hi,0.000247871,thous km2
Reference,Russia,biomassGrass_Gobi_RFD_lo,0.000463527,thous km2
Reference,Russia,biomassGrass_LenaR_IRR_hi,6.38822E-06,thous km2
Reference,Russia,biomassGrass_LenaR_IRR_lo,1.19915E-05,thous km2
Reference,Russia,biomassGrass_LenaR_RFD_hi,2.42E-04,thous km2
Reference,Russia,biomassGrass_LenaR_RFD_lo,4.52E-04,thous km2
Reference,Russia,biomassGrass_NarvaR_IRR_hi,1.00619E-06,thous km2
Reference,Russia,biomassGrass_NarvaR_IRR_lo,1.88507E-06,thous km2
Reference,Russia,biomassGrass_NarvaR_RFD_hi,3.32E-04,thous km2
Reference,Russia,biomassGrass_NarvaR_RFD_lo,6.20E-04,thous km2
Reference,Russia,biomassGrass_NemanR_IRR_hi,6.38082E-08,thous km2
Reference,Russia,biomassGrass_NemanR_IRR_lo,1.19579E-07,thous km2
Reference,Russia,biomassGrass_NemanR_RFD_hi,6.92E-05,thous km2
Reference,Russia,biomassGrass_NemanR_RFD_lo,1.29E-04,thous km2
Reference,Russia,biomassGrass_NevaR_IRR_hi,0.000004031,thous km2
Reference,Russia,biomassGrass_NevaR_IRR_lo,7.55054E-06,thous km2
