# File: A44.bld_materials_subsector_shares_reg.csv
# Title: Building sub-type shares by GCAM region
# Units: unitless
# Description: Building materials sub-type shares based on floorspace (stock) data from Deetman et al. 2020 for 26 IMAGE regions (reprocessed for GCAM regions). There are 2 materials sectors: resid materials and comm materials. Within resid materials there are 8 subsectors (4 building sub-types x urban/rural). Within comm materials there are 4 subsectors.
# Source: Deetman et al. 2020 Journal of Cleaner Production Supplementary Information;  https://doi.org/10.1016/j.jclepro.2019.118658 (with data processing for use in GCAM)
# Column types: cccnn
# ----------
region,sector,subsector,year,flsp_share
Africa_Northern,resid materials,semi-detached rural,2015,0.038509873
Africa_Northern,resid materials,semi-detached urban,2015,0.117829773
Africa_Southern,resid materials,apartments rural,2015,0.035549241
Africa_Southern,resid materials,apartments urban,2015,0.043848125
Africa_Southern,resid materials,detached rural,2015,0.58394936
Africa_Southern,resid materials,detached urban,2015,0.122877757
Africa_Southern,comm materials,others commercial,2015,0.905238906
Africa_Southern,resid materials,high-rise rural,2015,0.025365191
Africa_Southern,resid materials,high-rise urban,2015,0.06301846
Africa_Southern,comm materials,hotels commercial,2015,0.046696617
Africa_Southern,comm materials,office commercial,2015,0.027845648
Africa_Southern,comm materials,retail commercial,2015,0.020218829
Africa_Southern,resid materials,semi-detached rural,2015,0.052692054
Africa_Southern,resid materials,semi-detached urban,2015,0.072699812
Africa_Western,resid materials,apartments rural,2015,0.031242176
Africa_Western,resid materials,apartments urban,2015,0.067196268
Africa_Western,resid materials,detached rural,2015,0.513199393
Africa_Western,resid materials,detached urban,2015,0.09940568
Africa_Western,comm materials,others commercial,2015,0.908356908
Africa_Western,resid materials,high-rise rural,2015,0.022292003
Africa_Western,resid materials,high-rise urban,2015,0.102318762
Africa_Western,comm materials,hotels commercial,2015,0.046034374
Africa_Western,comm materials,office commercial,2015,0.026496202
Africa_Western,comm materials,retail commercial,2015,0.019112515
Africa_Western,resid materials,semi-detached rural,2015,0.046308006
Africa_Western,resid materials,semi-detached urban,2015,0.118037712
Argentina,resid materials,apartments rural,2015,0.010884065
Argentina,resid materials,apartments urban,2015,0.139138118
Argentina,resid materials,detached rural,2015,0.178787015
Argentina,resid materials,detached urban,2015,0.254126977
Argentina,comm materials,others commercial,2015,0.791382344
Argentina,resid materials,high-rise rural,2015,0.007766028
Argentina,resid materials,high-rise urban,2015,0.197252272
Argentina,comm materials,hotels commercial,2015,0.06318756
Argentina,comm materials,office commercial,2015,0.077480839
Argentina,comm materials,retail commercial,2015,0.067949256
Argentina,resid materials,semi-detached rural,2015,0.016132658
Argentina,resid materials,semi-detached urban,2015,0.195912868
Australia_NZ,resid materials,apartments rural,2015,0.00550175
Australia_NZ,resid materials,apartments urban,2015,0.136154772
Australia_NZ,resid materials,detached rural,2015,0.170962765
Australia_NZ,resid materials,detached urban,2015,0.19345277
Australia_NZ,comm materials,others commercial,2015,0.507938653
Australia_NZ,resid materials,high-rise rural,2015,0
Australia_NZ,resid materials,high-rise urban,2015,0.02341189
Australia_NZ,comm materials,hotels commercial,2015,0.085339736
Australia_NZ,comm materials,office commercial,2015,0.17449436
Australia_NZ,comm materials,retail commercial,2015,0.232227251
Australia_NZ,resid materials,semi-detached rural,2015,0.009319821
Australia_NZ,resid materials,semi-detached urban,2015,0.461196232
Brazil,resid materials,apartments rural,2015,0.007886323
Brazil,resid materials,apartments urban,2015,0.126443457
Brazil,resid materials,detached rural,2015,0.129544628
Brazil,resid materials,detached urban,2015,0.428535731
Brazil,comm materials,others commercial,2015,0.768934941
Brazil,resid materials,high-rise rural,2015,0.005627071
Brazil,resid materials,high-rise urban,2015,0.080631315
Brazil,comm materials,hotels commercial,2015,0.065444229
Brazil,comm materials,office commercial,2015,0.08694989
Brazil,comm materials,retail commercial,2015,0.07867094
Brazil,resid materials,semi-detached rural,2015,0.011689323
Brazil,resid materials,semi-detached urban,2015,0.209642155
Canada,resid materials,apartments rural,2015,0.011336258
Canada,resid materials,apartments urban,2015,0.097919221
Canada,resid materials,detached rural,2015,0.186214962
Canada,resid materials,detached urban,2015,0.342469674
Canada,comm materials,others commercial,2015,0.471009539
Canada,resid materials,high-rise rural,2015,0.008088678
Canada,resid materials,high-rise urban,2015,0.174819077
Canada,comm materials,hotels commercial,2015,0.089328509
Canada,comm materials,office commercial,2015,0.180583449
Canada,comm materials,retail commercial,2015,0.259078503
Canada,resid materials,semi-detached rural,2015,0.016802911
Canada,resid materials,semi-detached urban,2015,0.16234922
Central America and Caribbean,resid materials,apartments rural,2015,0.021982314
Central America and Caribbean,resid materials,apartments urban,2015,0.082443563
Central America and Caribbean,resid materials,detached rural,2015,0.361092328
Central America and Caribbean,resid materials,detached urban,2015,0.231035651
Central America and Caribbean,comm materials,others commercial,2015,0.805906812
Central America and Caribbean,resid materials,high-rise rural,2015,0.015684881
Central America and Caribbean,resid materials,high-rise urban,2015,0.118487765
Central America and Caribbean,comm materials,hotels commercial,2015,0.061619885
Central America and Caribbean,comm materials,office commercial,2015,0.071272917
Central America and Caribbean,comm materials,retail commercial,2015,0.061200386
Central America and Caribbean,resid materials,semi-detached rural,2015,0.032582785
Central America and Caribbean,resid materials,semi-detached urban,2015,0.136690713
Central Asia,resid materials,apartments rural,2015,0.028207606
Central Asia,resid materials,apartments urban,2015,0.067822044
Central Asia,resid materials,detached rural,2015,0.465563727
Central Asia,resid materials,detached urban,2015,0.175629512
Central Asia,comm materials,others commercial,2015,0.809874401
Central Asia,resid materials,high-rise rural,2015,0.020126768
Central Asia,resid materials,high-rise urban,2015,0.092458771
Central Asia,comm materials,hotels commercial,2015,0.060085801
Central Asia,comm materials,office commercial,2015,0.068951296
Central Asia,comm materials,retail commercial,2015,0.061088502
Central Asia,resid materials,semi-detached rural,2015,0.041810082
Central Asia,resid materials,semi-detached urban,2015,0.10838149
China,resid materials,apartments rural,2015,0.027655898
China,resid materials,apartments urban,2015,0.108417619
China,resid materials,detached rural,2015,0.484476274
China,resid materials,detached urban,2015,0.1070086
China,comm materials,others commercial,2015,0.821155283
China,resid materials,high-rise rural,2015,0.019733112
China,resid materials,high-rise urban,2015,0.087424154
China,comm materials,hotels commercial,2015,0.059813436
China,comm materials,office commercial,2015,0.064671756
China,comm materials,retail commercial,2015,0.054359525
China,resid materials,semi-detached rural,2015,0.040992326
China,resid materials,semi-detached urban,2015,0.124292017
Colombia,resid materials,apartments rural,2015,0.010884236
Colombia,resid materials,apartments urban,2015,0.139137522
Colombia,resid materials,detached rural,2015,0.178789835
Colombia,resid materials,detached urban,2015,0.254125889
Colombia,comm materials,others commercial,2015,0.791386306
Colombia,resid materials,high-rise rural,2015,0.00776615
Colombia,resid materials,high-rise urban,2015,0.197251427
Colombia,comm materials,hotels commercial,2015,0.063187145
Colombia,comm materials,office commercial,2015,0.077479154
Colombia,comm materials,retail commercial,2015,0.067947395
Colombia,resid materials,semi-detached rural,2015,0.016132912
Colombia,resid materials,semi-detached urban,2015,0.195912029
EU-12,resid materials,apartments rural,2015,0.014830481
EU-12,resid materials,apartments urban,2015,0.059274602
EU-12,resid materials,detached rural,2015,0.360850696
EU-12,resid materials,detached urban,2015,0.141337309
EU-12,comm materials,others commercial,2015,0.694660685
EU-12,resid materials,high-rise rural,2015,0.031082932
EU-12,resid materials,high-rise urban,2015,0.31962813
EU-12,comm materials,hotels commercial,2015,0.071722934
EU-12,comm materials,office commercial,2015,0.116566864
EU-12,comm materials,retail commercial,2015,0.117049517
EU-12,resid materials,semi-detached rural,2015,0.025204052
EU-12,resid materials,semi-detached urban,2015,0.047791798
EU-15,resid materials,apartments rural,2015,0.019438258
EU-15,resid materials,apartments urban,2015,0.185583941
EU-15,resid materials,detached rural,2015,0.188663809
EU-15,resid materials,detached urban,2015,0.151554915
EU-15,comm materials,others commercial,2015,0.48725891
EU-15,resid materials,high-rise rural,2015,0.010016962
EU-15,resid materials,high-rise urban,2015,0.207412542
EU-15,comm materials,hotels commercial,2015,0.087402504
EU-15,comm materials,office commercial,2015,0.178280636
EU-15,comm materials,retail commercial,2015,0.247057951
EU-15,resid materials,semi-detached rural,2015,0.048820192
EU-15,resid materials,semi-detached urban,2015,0.188509381
Europe_Non_EU,resid materials,apartments rural,2015,0.017485515
Europe_Non_EU,resid materials,apartments urban,2015,0.079443809
Europe_Non_EU,resid materials,detached rural,2015,0.301062794
Europe_Non_EU,resid materials,detached urban,2015,0.206048149
Europe_Non_EU,comm materials,others commercial,2015,0.718206457
Europe_Non_EU,resid materials,high-rise rural,2015,0.015550917
Europe_Non_EU,resid materials,high-rise urban,2015,0.233587029
Europe_Non_EU,comm materials,hotels commercial,2015,0.069583946
Europe_Non_EU,comm materials,office commercial,2015,0.105644895
Europe_Non_EU,comm materials,retail commercial,2015,0.106564702
Europe_Non_EU,resid materials,semi-detached rural,2015,0.027111596
Europe_Non_EU,resid materials,semi-detached urban,2015,0.119710192
European Free Trade Association,resid materials,apartments rural,2015,0.019433287
European Free Trade Association,resid materials,apartments urban,2015,0.185601225
European Free Trade Association,resid materials,detached rural,2015,0.188615556
European Free Trade Association,resid materials,detached urban,2015,0.15156903
European Free Trade Association,comm materials,others commercial,2015,0.4872443
European Free Trade Association,resid materials,high-rise rural,2015,0.0100144
European Free Trade Association,resid materials,high-rise urban,2015,0.207431859
European Free Trade Association,comm materials,hotels commercial,2015,0.087404106
European Free Trade Association,comm materials,office commercial,2015,0.178282971
European Free Trade Association,comm materials,retail commercial,2015,0.247068624
European Free Trade Association,resid materials,semi-detached rural,2015,0.048807706
European Free Trade Association,resid materials,semi-detached urban,2015,0.188526938
India,resid materials,apartments rural,2015,0.038233585
India,resid materials,apartments urban,2015,0.020537847
India,resid materials,detached rural,2015,0.620850421
India,resid materials,detached urban,2015,0.063611188
India,comm materials,others commercial,2015,0.886910875
India,resid materials,high-rise rural,2015,0.027280532
India,resid materials,high-rise urban,2015,0.075407638
India,comm materials,hotels commercial,2015,0.05024415
India,comm materials,office commercial,2015,0.035849435
India,comm materials,retail commercial,2015,0.02699554
India,resid materials,semi-detached rural,2015,0.056670862
India,resid materials,semi-detached urban,2015,0.097407926
Indonesia,resid materials,apartments rural,2015,0.031404279
Indonesia,resid materials,apartments urban,2015,0.064003001
Indonesia,resid materials,detached rural,2015,0.51586218
Indonesia,resid materials,detached urban,2015,0.151397251
Indonesia,comm materials,others commercial,2015,0.886149714
Indonesia,resid materials,high-rise rural,2015,0.022407667
Indonesia,resid materials,high-rise urban,2015,0.062260921
Indonesia,comm materials,hotels commercial,2015,0.050381073
Indonesia,comm materials,office commercial,2015,0.036183529
Indonesia,comm materials,retail commercial,2015,0.027285684
Indonesia,resid materials,semi-detached rural,2015,0.046548279
Indonesia,resid materials,semi-detached urban,2015,0.106116421
Japan,resid materials,apartments rural,2015,0.023440983
Japan,resid materials,apartments urban,2015,0.14939704
Japan,resid materials,detached rural,2015,0.345367303
Japan,resid materials,detached urban,2015,0.343115171
Japan,comm materials,others commercial,2015,0.492319181
Japan,resid materials,high-rise rural,2015,0.003584073
Japan,resid materials,high-rise urban,2015,0.114496859
Japan,comm materials,hotels commercial,2015,0.086870515
Japan,comm materials,office commercial,2015,0.177420317
Japan,comm materials,retail commercial,2015,0.243389987
Japan,resid materials,semi-detached rural,2015,0.00620444
Japan,resid materials,semi-detached urban,2015,0.014394131
Mexico,resid materials,apartments rural,2015,0.012972185
Mexico,resid materials,apartments urban,2015,0.10807574
Mexico,resid materials,detached rural,2015,0.21308751
Mexico,resid materials,detached urban,2015,0.302865959
Mexico,comm materials,others commercial,2015,0.731351447
Mexico,resid materials,high-rise rural,2015,0.009255949
Mexico,resid materials,high-rise urban,2015,0.15532629
Mexico,comm materials,hotels commercial,2015,0.068805376
Mexico,comm materials,office commercial,2015,0.102347757
Mexico,comm materials,retail commercial,2015,0.097495421
Mexico,resid materials,semi-detached rural,2015,0.019227727
Mexico,resid materials,semi-detached urban,2015,0.17918864
Middle East,resid materials,apartments rural,2015,0.018522526
Middle East,resid materials,apartments urban,2015,0.071641277
Middle East,resid materials,detached rural,2015,0.30426015
Middle East,resid materials,detached urban,2015,0.340367498
Middle East,comm materials,others commercial,2015,0.811990798
Middle East,resid materials,high-rise rural,2015,0.013216243
Middle East,resid materials,high-rise urban,2015,0.104260248
Middle East,comm materials,hotels commercial,2015,0.060926902
Middle East,comm materials,office commercial,2015,0.068651217
Middle East,comm materials,retail commercial,2015,0.058431083
Middle East,resid materials,semi-detached rural,2015,0.027454593
Middle East,resid materials,semi-detached urban,2015,0.120277463
Pakistan,resid materials,apartments rural,2015,0.106423588
Pakistan,resid materials,apartments urban,2015,0.036776955
Pakistan,resid materials,detached rural,2015,0.406226334
Pakistan,resid materials,detached urban,2015,0.10306187
Pakistan,comm materials,others commercial,2015,0.901016566
Pakistan,resid materials,high-rise rural,2015,0.075935649
Pakistan,resid materials,high-rise urban,2015,0.052855785
Pakistan,comm materials,hotels commercial,2015,0.047564452
Pakistan,comm materials,office commercial,2015,0.02967985
Pakistan,comm materials,retail commercial,2015,0.021739132
Pakistan,resid materials,semi-detached rural,2015,0.157743945
Pakistan,resid materials,semi-detached urban,2015,0.060975873
Russia,resid materials,apartments rural,2015,0.016738236
Russia,resid materials,apartments urban,2015,0.097362012
Russia,resid materials,detached rural,2015,0.274950512
Russia,resid materials,detached urban,2015,0.272842352
Russia,comm materials,others commercial,2015,0.730000726
Russia,resid materials,high-rise rural,2015,0.011943111
Russia,resid materials,high-rise urban,2015,0.139928536
Russia,comm materials,hotels commercial,2015,0.068908814
Russia,comm materials,office commercial,2015,0.102872495
Russia,comm materials,retail commercial,2015,0.098217965
Russia,resid materials,semi-detached rural,2015,0.024809869
Russia,resid materials,semi-detached urban,2015,0.161425372
South Africa,resid materials,apartments rural,2015,0.021879169
South Africa,resid materials,apartments urban,2015,0.058162875
South Africa,resid materials,detached rural,2015,0.359398015
South Africa,resid materials,detached urban,2015,0.135713376
South Africa,comm materials,others commercial,2015,0.777780481
South Africa,resid materials,high-rise rural,2015,0.015611284
South Africa,resid materials,high-rise urban,2015,0.174963138
South Africa,comm materials,hotels commercial,2015,0.064579124
South Africa,comm materials,office commercial,2015,0.083239163
South Africa,comm materials,retail commercial,2015,0.074401232
South Africa,resid materials,semi-detached rural,2015,0.0324299
South Africa,resid materials,semi-detached urban,2015,0.201842243
South America_Northern,resid materials,apartments rural,2015,0.010883512
South America_Northern,resid materials,apartments urban,2015,0.139140037
South America_Northern,resid materials,detached rural,2015,0.178777938
South America_Northern,resid materials,detached urban,2015,0.254130481
South America_Northern,comm materials,others commercial,2015,0.791368838
South America_Northern,resid materials,high-rise rural,2015,0.007765633
South America_Northern,resid materials,high-rise urban,2015,0.197254992
South America_Northern,comm materials,hotels commercial,2015,0.063188986
South America_Northern,comm materials,office commercial,2015,0.07748659
South America_Northern,comm materials,retail commercial,2015,0.067955586
South America_Northern,resid materials,semi-detached rural,2015,0.016131838
South America_Northern,resid materials,semi-detached urban,2015,0.195915569
South America_Southern,resid materials,apartments rural,2015,0.010883497
South America_Southern,resid materials,apartments urban,2015,0.139140089
South America_Southern,resid materials,detached rural,2015,0.178777692
South America_Southern,resid materials,detached urban,2015,0.254130576
South America_Southern,comm materials,others commercial,2015,0.791368711
South America_Southern,resid materials,high-rise rural,2015,0.007765623
South America_Southern,resid materials,high-rise urban,2015,0.197255065
South America_Southern,comm materials,hotels commercial,2015,0.063188993
South America_Southern,comm materials,office commercial,2015,0.07748664
South America_Southern,comm materials,retail commercial,2015,0.067955655
South America_Southern,resid materials,semi-detached rural,2015,0.016131816
South America_Southern,resid materials,semi-detached urban,2015,0.195915642
South Asia,resid materials,apartments rural,2015,0.106425318
South Asia,resid materials,apartments urban,2015,0.036775197
South Asia,resid materials,detached rural,2015,0.406232937
South Asia,resid materials,detached urban,2015,0.103056942
South Asia,comm materials,others commercial,2015,0.901018098
South Asia,resid materials,high-rise rural,2015,0.075936883
South Asia,resid materials,high-rise urban,2015,0.052853257
South Asia,comm materials,hotels commercial,2015,0.047564142
South Asia,comm materials,office commercial,2015,0.029679184
South Asia,comm materials,retail commercial,2015,0.021738577
South Asia,resid materials,semi-detached rural,2015,0.157746509
South Asia,resid materials,semi-detached urban,2015,0.060972958
South Korea,resid materials,apartments rural,2015,0.014412377
South Korea,resid materials,apartments urban,2015,0.064503336
South Korea,resid materials,detached rural,2015,0.236744806
South Korea,resid materials,detached urban,2015,0.316899273
South Korea,comm materials,others commercial,2015,0.65311918
South Korea,resid materials,high-rise rural,2015,0.010283558
South Korea,resid materials,high-rise urban,2015,0.148302875
South Korea,comm materials,hotels commercial,2015,0.074729609
South Korea,comm materials,office commercial,2015,0.132115675
South Korea,comm materials,retail commercial,2015,0.140035536
South Korea,resid materials,semi-detached rural,2015,0.021362418
South Korea,resid materials,semi-detached urban,2015,0.187491357
Southeast Asia,resid materials,apartments rural,2015,0.030177645
Southeast Asia,resid materials,apartments urban,2015,0.052346589
Southeast Asia,resid materials,detached rural,2015,0.496867568
Southeast Asia,resid materials,detached urban,2015,0.16430396
Southeast Asia,comm materials,others commercial,2015,0.812605131
Southeast Asia,resid materials,high-rise rural,2015,0.021476189
Southeast Asia,resid materials,high-rise urban,2015,0.081431876
Southeast Asia,comm materials,hotels commercial,2015,0.058947599
Southeast Asia,comm materials,office commercial,2015,0.066483303
Southeast Asia,comm materials,retail commercial,2015,0.061963966
Southeast Asia,resid materials,semi-detached rural,2015,0.044746821
Southeast Asia,resid materials,semi-detached urban,2015,0.108649351
Taiwan,resid materials,apartments rural,2015,0.027657915
Taiwan,resid materials,apartments urban,2015,0.108407013
Taiwan,resid materials,detached rural,2015,0.484511612
Taiwan,resid materials,detached urban,2015,0.106998132
Taiwan,comm materials,others commercial,2015,0.821198585
Taiwan,resid materials,high-rise rural,2015,0.019734551
Taiwan,resid materials,high-rise urban,2015,0.087415602
Taiwan,comm materials,hotels commercial,2015,0.059808213
Taiwan,comm materials,office commercial,2015,0.064652972
Taiwan,comm materials,retail commercial,2015,0.054340229
Taiwan,resid materials,semi-detached rural,2015,0.040995316
Taiwan,resid materials,semi-detached urban,2015,0.124279859
USA,resid materials,apartments rural,2015,0.003383896
USA,resid materials,apartments urban,2015,0.043184274
USA,resid materials,detached rural,2015,0.197350835
USA,resid materials,detached urban,2015,0.629342474
USA,comm materials,others commercial,2015,0.434262499
USA,resid materials,high-rise rural,2015,0.00100236
USA,resid materials,high-rise urban,2015,0.067939191
USA,comm materials,hotels commercial,2015,0.095622178
USA,comm materials,office commercial,2015,0.182536928
USA,comm materials,retail commercial,2015,0.287578396
USA,resid materials,semi-detached rural,2015,0.003060061
USA,resid materials,semi-detached urban,2015,0.054736909
Ukraine,resid materials,apartments rural,2015,0.018406051
Ukraine,resid materials,apartments urban,2015,0.092617381
Ukraine,resid materials,detached rural,2015,0.302346866
Ukraine,resid materials,detached urban,2015,0.259546241
Ukraine,comm materials,others commercial,2015,0.845674169
Ukraine,resid materials,high-rise rural,2015,0.013133135
Ukraine,resid materials,high-rise urban,2015,0.133109561
Ukraine,comm materials,hotels commercial,2015,0.056703111
Ukraine,comm materials,office commercial,2015,0.053985699
Ukraine,comm materials,retail commercial,2015,0.043637021
Ukraine,resid materials,semi-detached rural,2015,0.02728195
Ukraine,resid materials,semi-detached urban,2015,0.153558815
Africa_Eastern,resid materials,apartments rural,2021,0.039417503
Africa_Eastern,resid materials,apartments urban,2021,0.032843622
Africa_Eastern,resid materials,detached rural,2021,0.64749135
Africa_Eastern,resid materials,detached urban,2021,0.092039297
Africa_Eastern,comm materials,others commercial,2021,0.906209803
Africa_Eastern,resid materials,high-rise rural,2021,0.028125284
Africa_Eastern,resid materials,high-rise urban,2021,0.047202804
Africa_Eastern,comm materials,hotels commercial,2021,0.046491382
Africa_Eastern,comm materials,office commercial,2021,0.0274252
Africa_Eastern,comm materials,retail commercial,2021,0.019873615
Africa_Eastern,resid materials,semi-detached rural,2021,0.058425699
Africa_Eastern,resid materials,semi-detached urban,2021,0.054454441
Africa_Northern,resid materials,apartments rural,2021,0.024250755
Africa_Northern,resid materials,apartments urban,2021,0.07599026
Africa_Northern,resid materials,detached rural,2021,0.398354867
Africa_Northern,resid materials,detached urban,2021,0.212951242
Africa_Northern,comm materials,others commercial,2021,0.849680531
Africa_Northern,resid materials,high-rise rural,2021,0.017303465
Africa_Northern,resid materials,high-rise urban,2021,0.109213087
Africa_Northern,comm materials,hotels commercial,2021,0.056136373
Africa_Northern,comm materials,office commercial,2021,0.052225836
Africa_Northern,comm materials,retail commercial,2021,0.041957261
Africa_Northern,resid materials,semi-detached rural,2021,0.035945131
Africa_Northern,resid materials,semi-detached urban,2021,0.125991193
Africa_Southern,resid materials,apartments rural,2021,0.033868778
Africa_Southern,resid materials,apartments urban,2021,0.048628737
Africa_Southern,resid materials,detached rural,2021,0.556345245
Africa_Southern,resid materials,detached urban,2021,0.1362747
Africa_Southern,comm materials,others commercial,2021,0.900714787
Africa_Southern,resid materials,high-rise rural,2021,0.024166143
Africa_Southern,resid materials,high-rise urban,2021,0.069889147
Africa_Southern,comm materials,hotels commercial,2021,0.047624798
Africa_Southern,comm materials,office commercial,2021,0.029811309
Africa_Southern,comm materials,retail commercial,2021,0.021849105
Africa_Southern,resid materials,semi-detached rural,2021,0.050201226
Africa_Southern,resid materials,semi-detached urban,2021,0.080626024
Africa_Western,resid materials,apartments rural,2021,0.029402257
Africa_Western,resid materials,apartments urban,2021,0.073465699
Africa_Western,resid materials,detached rural,2021,0.482975982
Africa_Western,resid materials,detached urban,2021,0.108680258
Africa_Western,comm materials,others commercial,2021,0.904395133
Africa_Western,resid materials,high-rise rural,2021,0.020979179
Africa_Western,resid materials,high-rise urban,2021,0.111865132
Africa_Western,comm materials,hotels commercial,2021,0.04687219
Africa_Western,comm materials,office commercial,2021,0.028211701
Africa_Western,comm materials,retail commercial,2021,0.020520977
Africa_Western,resid materials,semi-detached rural,2021,0.043580828
Africa_Western,resid materials,semi-detached urban,2021,0.129050664
Argentina,resid materials,apartments rural,2021,0.009811016
Argentina,resid materials,apartments urban,2021,0.142863357
Argentina,resid materials,detached rural,2021,0.161160586
Argentina,resid materials,detached urban,2021,0.260930889
Argentina,comm materials,others commercial,2021,0.759781468
Argentina,resid materials,high-rise rural,2021,0.007000383
Argentina,resid materials,high-rise urban,2021,0.20253344
Argentina,comm materials,hotels commercial,2021,0.06629492
Argentina,comm materials,office commercial,2021,0.090742857
Argentina,comm materials,retail commercial,2021,0.083180754
Argentina,resid materials,semi-detached rural,2021,0.014542155
Argentina,resid materials,semi-detached urban,2021,0.201158174
Australia_NZ,resid materials,apartments rural,2021,0.00507707
Australia_NZ,resid materials,apartments urban,2021,0.138552851
Australia_NZ,resid materials,detached rural,2021,0.157766151
Australia_NZ,resid materials,detached urban,2021,0.196860032
Australia_NZ,comm materials,others commercial,2021,0.488065307
Australia_NZ,resid materials,high-rise rural,2021,0
Australia_NZ,resid materials,high-rise urban,2021,0.023824241
Australia_NZ,comm materials,hotels commercial,2021,0.087324317
Australia_NZ,comm materials,office commercial,2021,0.178129101
Australia_NZ,comm materials,retail commercial,2021,0.246481276
Australia_NZ,resid materials,semi-detached rural,2021,0.008600424
Australia_NZ,resid materials,semi-detached urban,2021,0.46931923
Brazil,resid materials,apartments rural,2021,0.007073806
Brazil,resid materials,apartments urban,2021,0.128828469
Brazil,resid materials,detached rural,2021,0.116197831
Brazil,resid materials,detached urban,2021,0.436618894
Brazil,comm materials,others commercial,2021,0.74089874
Brazil,resid materials,high-rise rural,2021,0.005047322
Brazil,resid materials,high-rise urban,2021,0.082152205
Brazil,comm materials,hotels commercial,2021,0.067985406
Brazil,comm materials,office commercial,2021,0.098483422
Brazil,comm materials,retail commercial,2021,0.092632432
Brazil,resid materials,semi-detached rural,2021,0.010484989
Brazil,resid materials,semi-detached urban,2021,0.213596485
Canada,resid materials,apartments rural,2021,0.010145939
Canada,resid materials,apartments urban,2021,0.100860576
Canada,resid materials,detached rural,2021,0.166662203
Canada,resid materials,detached urban,2021,0.35275698
Canada,comm materials,others commercial,2021,0.453447328
Canada,resid materials,high-rise rural,2021,0.007239358
Canada,resid materials,high-rise urban,2021,0.180070395
Canada,comm materials,hotels commercial,2021,0.091868222
Canada,comm materials,office commercial,2021,0.182248023
Canada,comm materials,retail commercial,2021,0.272436427
Canada,resid materials,semi-detached rural,2021,0.015038588
Canada,resid materials,semi-detached urban,2021,0.167225961
Central America and Caribbean,resid materials,apartments rural,2021,0.020421489
Central America and Caribbean,resid materials,apartments urban,2021,0.086883826
Central America and Caribbean,resid materials,detached rural,2021,0.335453447
Central America and Caribbean,resid materials,detached urban,2021,0.243478818
Central America and Caribbean,comm materials,others commercial,2021,0.780513646
Central America and Caribbean,resid materials,high-rise rural,2021,0.014571196
Central America and Caribbean,resid materials,high-rise urban,2021,0.124869304
Central America and Caribbean,comm materials,hotels commercial,2021,0.064299543
Central America and Caribbean,comm materials,office commercial,2021,0.082081773
Central America and Caribbean,comm materials,retail commercial,2021,0.073105038
Central America and Caribbean,resid materials,semi-detached rural,2021,0.030269288
Central America and Caribbean,resid materials,semi-detached urban,2021,0.144052631
Central Asia,resid materials,apartments rural,2021,0.026440354
Central Asia,resid materials,apartments urban,2021,0.073496326
Central Asia,resid materials,detached rural,2021,0.436500554
Central Asia,resid materials,detached urban,2021,0.188813283
Central Asia,comm materials,others commercial,2021,0.771381673
Central Asia,resid materials,high-rise rural,2021,0.018865794
Central Asia,resid materials,high-rise urban,2021,0.099669491
Central Asia,comm materials,hotels commercial,2021,0.064130755
Central Asia,comm materials,office commercial,2021,0.084745843
Central Asia,comm materials,retail commercial,2021,0.079741729
Central Asia,resid materials,semi-detached rural,2021,0.039190614
Central Asia,resid materials,semi-detached urban,2021,0.117023584
China,resid materials,apartments rural,2021,0.025416586
China,resid materials,apartments urban,2021,0.120190987
China,resid materials,detached rural,2021,0.445247987
China,resid materials,detached urban,2021,0.118628958
China,comm materials,others commercial,2021,0.752009062
China,resid materials,high-rise rural,2021,0.018135312
China,resid materials,high-rise urban,2021,0.096917784
China,comm materials,hotels commercial,2021,0.06695315
China,comm materials,office commercial,2021,0.093881133
China,comm materials,retail commercial,2021,0.087156654
China,resid materials,semi-detached rural,2021,0.037673157
China,resid materials,semi-detached urban,2021,0.13778923
Colombia,resid materials,apartments rural,2021,0.009807856
Colombia,resid materials,apartments urban,2021,0.142874326
Colombia,resid materials,detached rural,2021,0.161108681
Colombia,resid materials,detached urban,2021,0.260950925
Colombia,comm materials,others commercial,2021,0.759675377
Colombia,resid materials,high-rise rural,2021,0.006998128
Colombia,resid materials,high-rise urban,2021,0.202548991
Colombia,comm materials,hotels commercial,2021,0.066304766
Colombia,comm materials,office commercial,2021,0.0907868
Colombia,comm materials,retail commercial,2021,0.083233057
Colombia,resid materials,semi-detached rural,2021,0.014537472
Colombia,resid materials,semi-detached urban,2021,0.201173621
EU-12,resid materials,apartments rural,2021,0.013676038
EU-12,resid materials,apartments urban,2021,0.062842929
EU-12,resid materials,detached rural,2021,0.332637655
EU-12,resid materials,detached urban,2021,0.149723348
EU-12,comm materials,others commercial,2021,0.655042275
EU-12,resid materials,high-rise rural,2021,0.028650011
EU-12,resid materials,high-rise urban,2021,0.338535836
EU-12,comm materials,hotels commercial,2021,0.074610604
EU-12,comm materials,office commercial,2021,0.131253694
EU-12,comm materials,retail commercial,2021,0.139093427
EU-12,resid materials,semi-detached rural,2021,0.023248959
EU-12,resid materials,semi-detached urban,2021,0.050685224
EU-15,resid materials,apartments rural,2021,0.017705321
EU-15,resid materials,apartments urban,2021,0.19160868
EU-15,resid materials,detached rural,2021,0.17184427
EU-15,resid materials,detached urban,2021,0.156474947
EU-15,comm materials,others commercial,2021,0.473254402
EU-15,resid materials,high-rise rural,2021,0.009123941
