# File: A44.bld_floorspace_shares_reg.csv
# Title: Building sub-type floorspace shares by GCAM region
# Units: unitless
# Description: Building sub-type floorspace shares based on floorspace (stock) data from Deetman et al. 2020 for 26 IMAGE regions (reprocessed for GCAM regions). There are 2 floorspace sectors: resid floorspace and comm floorspace. Within resid floorspace there are 8 subsectors (4 building sub-types x urban/rural). Within comm floorspace there are 4 subsectors.
# Source: Deetman et al. 2020 Journal of Cleaner Production Supplementary Information;  https://doi.org/10.1016/j.jclepro.2019.118658 (with data processing for use in GCAM)
# Column types: cccnn
# ----------
region,sector,subsector,year,flsp_share
Mexico,resid floorspace,semi-detached urban,2010,0.17460788
Middle East,resid floorspace,apartments rural,2010,0.019652434
Middle East,resid floorspace,apartments urban,2010,0.069145966
Middle East,resid floorspace,detached rural,2010,0.322820571
Middle East,resid floorspace,detached urban,2010,0.328512279
Middle East,comm floorspace,govern commercial,2010,0.8278877
Middle East,resid floorspace,high-rise rural,2010,0.014022458
Middle East,resid floorspace,high-rise urban,2010,0.100628797
Middle East,comm floorspace,hotels commercial,2010,0.0590216
Middle East,comm floorspace,office commercial,2010,0.061758778
Middle East,comm floorspace,retail commercial,2010,0.051331922
Middle East,resid floorspace,semi-detached rural,2010,0.029129374
Middle East,resid floorspace,semi-detached urban,2010,0.116088121
Pakistan,resid floorspace,apartments rural,2010,0.109589379
Pakistan,resid floorspace,apartments urban,2010,0.033558254
Pakistan,resid floorspace,detached rural,2010,0.41831038
Pakistan,resid floorspace,detached urban,2010,0.094041944
Pakistan,comm floorspace,govern commercial,2010,0.903814645
Pakistan,resid floorspace,high-rise rural,2010,0.078194513
Pakistan,resid floorspace,high-rise urban,2010,0.048229871
Pakistan,comm floorspace,hotels commercial,2010,0.046993476
Pakistan,comm floorspace,office commercial,2010,0.02846342
Pakistan,comm floorspace,retail commercial,2010,0.02072846
Pakistan,resid floorspace,semi-detached rural,2010,0.162436366
Pakistan,resid floorspace,semi-detached urban,2010,0.055639293
Russia,resid floorspace,apartments rural,2010,0.017496542
Russia,resid floorspace,apartments urban,2010,0.095204767
Russia,resid floorspace,detached rural,2010,0.287406836
Russia,resid floorspace,detached urban,2010,0.266796998
Russia,comm floorspace,govern commercial,2010,0.761459298
Russia,resid floorspace,high-rise rural,2010,0.012484181
Russia,resid floorspace,high-rise urban,2010,0.136828147
Russia,comm floorspace,hotels commercial,2010,0.066137314
Russia,comm floorspace,office commercial,2010,0.090046225
Russia,comm floorspace,retail commercial,2010,0.082357163
Russia,resid floorspace,semi-detached rural,2010,0.025933852
Russia,resid floorspace,semi-detached urban,2010,0.157848678
South Africa,resid floorspace,apartments rural,2010,0.023310566
South Africa,resid floorspace,apartments urban,2010,0.055300275
South Africa,resid floorspace,detached rural,2010,0.382910848
South Africa,resid floorspace,detached urban,2010,0.129033975
South Africa,comm floorspace,govern commercial,2010,0.794193261
South Africa,resid floorspace,high-rise rural,2010,0.016632618
South Africa,resid floorspace,high-rise urban,2010,0.166351983
South Africa,comm floorspace,hotels commercial,2010,0.062894756
South Africa,comm floorspace,office commercial,2010,0.076286582
South Africa,comm floorspace,retail commercial,2010,0.066625401
South Africa,resid floorspace,semi-detached rural,2010,0.034551556
South Africa,resid floorspace,semi-detached urban,2010,0.191908179
South America_Northern,resid floorspace,apartments rural,2010,0.011792183
South America_Northern,resid floorspace,apartments urban,2010,0.135985459
South America_Northern,resid floorspace,detached rural,2010,0.193704214
South America_Northern,resid floorspace,detached urban,2010,0.248368845
South America_Northern,comm floorspace,govern commercial,2010,0.81662106
South America_Northern,resid floorspace,high-rise rural,2010,0.008413991
South America_Northern,resid floorspace,high-rise urban,2010,0.192782834
South America_Northern,comm floorspace,hotels commercial,2010,0.060379538
South America_Northern,comm floorspace,office commercial,2010,0.06664684
South America_Northern,comm floorspace,retail commercial,2010,0.056352563
South America_Northern,resid floorspace,semi-detached rural,2010,0.017478695
South America_Northern,resid floorspace,semi-detached urban,2010,0.191473779
South America_Southern,resid floorspace,apartments rural,2010,0.011793108
South America_Southern,resid floorspace,apartments urban,2010,0.135982248
South America_Southern,resid floorspace,detached rural,2010,0.193719408
South America_Southern,resid floorspace,detached urban,2010,0.248362979
South America_Southern,comm floorspace,govern commercial,2010,0.816644004
South America_Southern,resid floorspace,high-rise rural,2010,0.008414651
South America_Southern,resid floorspace,high-rise urban,2010,0.192778282
South America_Southern,comm floorspace,hotels commercial,2010,0.060376815
South America_Southern,comm floorspace,office commercial,2010,0.066636902
South America_Southern,comm floorspace,retail commercial,2010,0.056342279
South America_Southern,resid floorspace,semi-detached rural,2010,0.017480066
South America_Southern,resid floorspace,semi-detached urban,2010,0.191469257
South Asia,resid floorspace,apartments rural,2010,0.109598466
South Asia,resid floorspace,apartments urban,2010,0.033549015
South Asia,resid floorspace,detached rural,2010,0.418345067
South Asia,resid floorspace,detached urban,2010,0.094016053
South Asia,comm floorspace,govern commercial,2010,0.903822573
South Asia,resid floorspace,high-rise rural,2010,0.078200996
South Asia,resid floorspace,high-rise urban,2010,0.048216593
South Asia,comm floorspace,hotels commercial,2010,0.046991835
South Asia,comm floorspace,office commercial,2010,0.028459978
South Asia,comm floorspace,retail commercial,2010,0.020725614
South Asia,resid floorspace,semi-detached rural,2010,0.162449835
South Asia,resid floorspace,semi-detached urban,2010,0.055623975
South Korea,resid floorspace,apartments rural,2010,0.015346687
South Korea,resid floorspace,apartments urban,2010,0.062854476
South Korea,resid floorspace,detached rural,2010,0.252092253
South Korea,resid floorspace,detached urban,2010,0.308798568
South Korea,comm floorspace,govern commercial,2010,0.686932156
South Korea,resid floorspace,high-rise rural,2010,0.01095021
South Korea,resid floorspace,high-rise urban,2010,0.144511898
South Korea,comm floorspace,hotels commercial,2010,0.072298522
South Korea,comm floorspace,office commercial,2010,0.119672098
South Korea,comm floorspace,retail commercial,2010,0.121097225
South Korea,resid floorspace,semi-detached rural,2010,0.022747278
South Korea,resid floorspace,semi-detached urban,2010,0.182698629
Southeast Asia,resid floorspace,apartments rural,2010,0.031348536
Southeast Asia,resid floorspace,apartments urban,2010,0.048983206
Southeast Asia,resid floorspace,detached rural,2010,0.516166324
Southeast Asia,resid floorspace,detached urban,2010,0.155284164
Southeast Asia,comm floorspace,govern commercial,2010,0.828494297
Southeast Asia,resid floorspace,high-rise rural,2010,0.022308473
Southeast Asia,resid floorspace,high-rise urban,2010,0.076755397
Southeast Asia,comm floorspace,hotels commercial,2010,0.057062347
Southeast Asia,comm floorspace,office commercial,2010,0.060086221
Southeast Asia,comm floorspace,retail commercial,2010,0.054357135
Southeast Asia,resid floorspace,semi-detached rural,2010,0.046483288
Southeast Asia,resid floorspace,semi-detached urban,2010,0.102670612
Taiwan,resid floorspace,apartments rural,2010,0.029572435
Taiwan,resid floorspace,apartments urban,2010,0.098341266
Taiwan,resid floorspace,detached rural,2010,0.51805019
Taiwan,resid floorspace,detached urban,2010,0.097063201
Taiwan,comm floorspace,govern commercial,2010,0.858268731
Taiwan,resid floorspace,high-rise rural,2010,0.021100605
Taiwan,resid floorspace,high-rise urban,2010,0.079298938
Taiwan,comm floorspace,hotels commercial,2010,0.054863966
Taiwan,comm floorspace,office commercial,2010,0.048448729
Taiwan,comm floorspace,retail commercial,2010,0.038418574
Taiwan,resid floorspace,semi-detached rural,2010,0.04383307
Taiwan,resid floorspace,semi-detached urban,2010,0.112740295
USA,resid floorspace,apartments rural,2010,0.003670731
USA,resid floorspace,apartments urban,2010,0.042250069
USA,resid floorspace,detached rural,2010,0.214002694
USA,resid floorspace,detached urban,2010,0.61564385
USA,comm floorspace,govern commercial,2010,0.437671782
USA,resid floorspace,high-rise rural,2010,0.001088087
USA,resid floorspace,high-rise urban,2010,0.066468492
USA,comm floorspace,hotels commercial,2010,0.094875638
USA,comm floorspace,office commercial,2010,0.182567898
USA,comm floorspace,retail commercial,2010,0.284884682
USA,resid floorspace,semi-detached rural,2010,0.003320502
USA,resid floorspace,semi-detached urban,2010,0.053555575
Africa_Eastern,resid floorspace,apartments rural,2015,0.040694803
Africa_Eastern,resid floorspace,apartments urban,2015,0.029209938
Africa_Eastern,resid floorspace,detached rural,2015,0.668472898
Africa_Eastern,resid floorspace,detached urban,2015,0.081856446
Africa_Eastern,comm floorspace,govern commercial,2015,0.90903304
Africa_Eastern,resid floorspace,high-rise rural,2015,0.029036667
Africa_Eastern,resid floorspace,high-rise urban,2015,0.041980479
Africa_Eastern,comm floorspace,hotels commercial,2015,0.045887967
Africa_Eastern,comm floorspace,office commercial,2015,0.026204279
Africa_Eastern,comm floorspace,retail commercial,2015,0.018874715
Africa_Eastern,resid floorspace,semi-detached rural,2015,0.060318946
Africa_Eastern,resid floorspace,semi-detached urban,2015,0.048429824
Africa_Northern,resid floorspace,apartments rural,2015,0.025981085
Africa_Northern,resid floorspace,apartments urban,2015,0.071067786
Africa_Northern,resid floorspace,detached rural,2015,0.426778123
Africa_Northern,resid floorspace,detached urban,2015,0.19915675
Africa_Northern,comm floorspace,govern commercial,2015,0.865953135
Africa_Northern,resid floorspace,high-rise rural,2015,0.018538095
Africa_Northern,resid floorspace,high-rise urban,2015,0.102138515
Africa_Northern,comm floorspace,hotels commercial,2015,0.053745319
Africa_Northern,comm floorspace,office commercial,2015,0.045069679
Africa_Northern,comm floorspace,retail commercial,2015,0.035231867
Africa_Northern,resid floorspace,semi-detached rural,2015,0.038509873
Africa_Northern,resid floorspace,semi-detached urban,2015,0.117829773
Africa_Southern,resid floorspace,apartments rural,2015,0.035549272
Africa_Southern,resid floorspace,apartments urban,2015,0.043848037
Africa_Southern,resid floorspace,detached rural,2015,0.58394987
Africa_Southern,resid floorspace,detached urban,2015,0.12287751
Africa_Southern,comm floorspace,govern commercial,2015,0.905238979
Africa_Southern,resid floorspace,high-rise rural,2015,0.025365213
Africa_Southern,resid floorspace,high-rise urban,2015,0.063018333
Africa_Southern,comm floorspace,hotels commercial,2015,0.046696602
Africa_Southern,comm floorspace,office commercial,2015,0.027845617
Africa_Southern,comm floorspace,retail commercial,2015,0.020218803
Africa_Southern,resid floorspace,semi-detached rural,2015,0.0526921
Africa_Southern,resid floorspace,semi-detached urban,2015,0.072699665
Africa_Western,resid floorspace,apartments rural,2015,0.031242176
Africa_Western,resid floorspace,apartments urban,2015,0.067196268
Africa_Western,resid floorspace,detached rural,2015,0.513199393
Africa_Western,resid floorspace,detached urban,2015,0.09940568
Africa_Western,comm floorspace,govern commercial,2015,0.908356908
Africa_Western,resid floorspace,high-rise rural,2015,0.022292003
Africa_Western,resid floorspace,high-rise urban,2015,0.102318762
Africa_Western,comm floorspace,hotels commercial,2015,0.046034374
Africa_Western,comm floorspace,office commercial,2015,0.026496202
Africa_Western,comm floorspace,retail commercial,2015,0.019112515
Africa_Western,resid floorspace,semi-detached rural,2015,0.046308006
Africa_Western,resid floorspace,semi-detached urban,2015,0.118037712
Argentina,resid floorspace,apartments rural,2015,0.010883941
Argentina,resid floorspace,apartments urban,2015,0.139138547
Argentina,resid floorspace,detached rural,2015,0.178784984
Argentina,resid floorspace,detached urban,2015,0.254127761
Argentina,comm floorspace,govern commercial,2015,0.791379404
Argentina,resid floorspace,high-rise rural,2015,0.007765939
Argentina,resid floorspace,high-rise urban,2015,0.19725288
Argentina,comm floorspace,hotels commercial,2015,0.063187869
Argentina,comm floorspace,office commercial,2015,0.07748209
Argentina,comm floorspace,retail commercial,2015,0.067950638
Argentina,resid floorspace,semi-detached rural,2015,0.016132474
Argentina,resid floorspace,semi-detached urban,2015,0.195913472
Australia_NZ,resid floorspace,apartments rural,2015,0.005501759
Australia_NZ,resid floorspace,apartments urban,2015,0.136154723
Australia_NZ,resid floorspace,detached rural,2015,0.170963039
Australia_NZ,resid floorspace,detached urban,2015,0.193452699
Australia_NZ,comm floorspace,govern commercial,2015,0.507939004
Australia_NZ,resid floorspace,high-rise rural,2015,0
Australia_NZ,resid floorspace,high-rise urban,2015,0.023411882
Australia_NZ,comm floorspace,hotels commercial,2015,0.085339704
Australia_NZ,comm floorspace,office commercial,2015,0.17449429
Australia_NZ,comm floorspace,retail commercial,2015,0.232227002
Australia_NZ,resid floorspace,semi-detached rural,2015,0.009319836
Australia_NZ,resid floorspace,semi-detached urban,2015,0.461196063
Brazil,resid floorspace,apartments rural,2015,0.007886323
Brazil,resid floorspace,apartments urban,2015,0.126443457
Brazil,resid floorspace,detached rural,2015,0.129544628
Brazil,resid floorspace,detached urban,2015,0.428535731
Brazil,comm floorspace,govern commercial,2015,0.768934941
Brazil,resid floorspace,high-rise rural,2015,0.005627071
Brazil,resid floorspace,high-rise urban,2015,0.080631315
Brazil,comm floorspace,hotels commercial,2015,0.065444229
Brazil,comm floorspace,office commercial,2015,0.08694989
Brazil,comm floorspace,retail commercial,2015,0.07867094
Brazil,resid floorspace,semi-detached rural,2015,0.011689323
Brazil,resid floorspace,semi-detached urban,2015,0.209642155
Canada,resid floorspace,apartments rural,2015,0.011336258
Canada,resid floorspace,apartments urban,2015,0.097919221
Canada,resid floorspace,detached rural,2015,0.186214962
Canada,resid floorspace,detached urban,2015,0.342469674
Canada,comm floorspace,govern commercial,2015,0.471009539
Canada,resid floorspace,high-rise rural,2015,0.008088678
Canada,resid floorspace,high-rise urban,2015,0.174819077
Canada,comm floorspace,hotels commercial,2015,0.089328509
Canada,comm floorspace,office commercial,2015,0.180583449
Canada,comm floorspace,retail commercial,2015,0.259078503
Canada,resid floorspace,semi-detached rural,2015,0.016802911
Canada,resid floorspace,semi-detached urban,2015,0.16234922
Central America and Caribbean,resid floorspace,apartments rural,2015,0.021982345
Central America and Caribbean,resid floorspace,apartments urban,2015,0.082443475
Central America and Caribbean,resid floorspace,detached rural,2015,0.361092838
Central America and Caribbean,resid floorspace,detached urban,2015,0.231035403
Central America and Caribbean,comm floorspace,govern commercial,2015,0.805907022
Central America and Caribbean,resid floorspace,high-rise rural,2015,0.015684903
Central America and Caribbean,resid floorspace,high-rise urban,2015,0.118487638
Central America and Caribbean,comm floorspace,hotels commercial,2015,0.061619861
Central America and Caribbean,comm floorspace,office commercial,2015,0.071272826
Central America and Caribbean,comm floorspace,retail commercial,2015,0.06120029
Central America and Caribbean,resid floorspace,semi-detached rural,2015,0.032582831
Central America and Caribbean,resid floorspace,semi-detached urban,2015,0.136690567
Central Asia,resid floorspace,apartments rural,2015,0.02820912
Central Asia,resid floorspace,apartments urban,2015,0.067819667
Central Asia,resid floorspace,detached rural,2015,0.465589731
Central Asia,resid floorspace,detached urban,2015,0.175613984
Central Asia,comm floorspace,govern commercial,2015,0.809887346
Central Asia,resid floorspace,high-rise rural,2015,0.020127848
Central Asia,resid floorspace,high-rise urban,2015,0.092452274
Central Asia,comm floorspace,hotels commercial,2015,0.060084264
Central Asia,comm floorspace,office commercial,2015,0.068945695
Central Asia,comm floorspace,retail commercial,2015,0.061082695
Central Asia,resid floorspace,semi-detached rural,2015,0.041812327
Central Asia,resid floorspace,semi-detached urban,2015,0.10837505
China,resid floorspace,apartments rural,2015,0.027655905
China,resid floorspace,apartments urban,2015,0.108417583
China,resid floorspace,detached rural,2015,0.484476393
China,resid floorspace,detached urban,2015,0.107008564
China,comm floorspace,govern commercial,2015,0.821155419
China,resid floorspace,high-rise rural,2015,0.019733117
China,resid floorspace,high-rise urban,2015,0.087424125
China,comm floorspace,hotels commercial,2015,0.05981342
China,comm floorspace,office commercial,2015,0.064671697
China,comm floorspace,retail commercial,2015,0.054359465
China,resid floorspace,semi-detached rural,2015,0.040992336
China,resid floorspace,semi-detached urban,2015,0.124291976
Colombia,resid floorspace,apartments rural,2015,0.010884115
Colombia,resid floorspace,apartments urban,2015,0.139137943
Colombia,resid floorspace,detached rural,2015,0.178787846
Colombia,resid floorspace,detached urban,2015,0.254126656
Colombia,comm floorspace,govern commercial,2015,0.791383864
Colombia,resid floorspace,high-rise rural,2015,0.007766064
Colombia,resid floorspace,high-rise urban,2015,0.197252023
Colombia,comm floorspace,hotels commercial,2015,0.063187392
Colombia,comm floorspace,office commercial,2015,0.077480186
Colombia,comm floorspace,retail commercial,2015,0.067948558
Colombia,resid floorspace,semi-detached rural,2015,0.016132733
Colombia,resid floorspace,semi-detached urban,2015,0.19591262
EU-12,resid floorspace,apartments rural,2015,0.014830024
EU-12,resid floorspace,apartments urban,2015,0.059259573
EU-12,resid floorspace,detached rural,2015,0.360872382
EU-12,resid floorspace,detached urban,2015,0.141335653
EU-12,comm floorspace,govern commercial,2015,0.694708926
EU-12,resid floorspace,high-rise rural,2015,0.031085519
EU-12,resid floorspace,high-rise urban,2015,0.319640283
EU-12,comm floorspace,hotels commercial,2015,0.07171928
EU-12,comm floorspace,office commercial,2015,0.116552453
EU-12,comm floorspace,retail commercial,2015,0.117019341
EU-12,resid floorspace,semi-detached rural,2015,0.025201453
EU-12,resid floorspace,semi-detached urban,2015,0.047775113
EU-15,resid floorspace,apartments rural,2015,0.019438244
EU-15,resid floorspace,apartments urban,2015,0.185583992
EU-15,resid floorspace,detached rural,2015,0.188663665
EU-15,resid floorspace,detached urban,2015,0.151554957
EU-15,comm floorspace,govern commercial,2015,0.487258846
EU-15,resid floorspace,high-rise rural,2015,0.010016954
EU-15,resid floorspace,high-rise urban,2015,0.2074126
EU-15,comm floorspace,hotels commercial,2015,0.087402511
EU-15,comm floorspace,office commercial,2015,0.178280646
EU-15,comm floorspace,retail commercial,2015,0.247057998
EU-15,resid floorspace,semi-detached rural,2015,0.048820155
EU-15,resid floorspace,semi-detached urban,2015,0.188509433
Europe_Eastern,resid floorspace,apartments rural,2015,0.018406372
Europe_Eastern,resid floorspace,apartments urban,2015,0.092616468
Europe_Eastern,resid floorspace,detached rural,2015,0.302352141
Europe_Eastern,resid floorspace,detached urban,2015,0.25954368
Europe_Eastern,comm floorspace,govern commercial,2015,0.845674329
Europe_Eastern,resid floorspace,high-rise rural,2015,0.013133365
Europe_Eastern,resid floorspace,high-rise urban,2015,0.133108248
Europe_Eastern,comm floorspace,hotels commercial,2015,0.056703089
Europe_Eastern,comm floorspace,office commercial,2015,0.053985629
Europe_Eastern,comm floorspace,retail commercial,2015,0.043636953
Europe_Eastern,resid floorspace,semi-detached rural,2015,0.027282426
Europe_Eastern,resid floorspace,semi-detached urban,2015,0.153557301
Europe_Non_EU,resid floorspace,apartments rural,2015,0.01736415
Europe_Non_EU,resid floorspace,apartments urban,2015,0.077900976
Europe_Non_EU,resid floorspace,detached rural,2015,0.30153516
Europe_Non_EU,resid floorspace,detached urban,2015,0.199914679
Europe_Non_EU,comm floorspace,govern commercial,2015,0.710769581
Europe_Non_EU,resid floorspace,high-rise rural,2015,0.015957398
Europe_Non_EU,resid floorspace,high-rise urban,2015,0.244732229
Europe_Non_EU,comm floorspace,hotels commercial,2015,0.070331512
Europe_Non_EU,comm floorspace,office commercial,2015,0.108670713
Europe_Non_EU,comm floorspace,retail commercial,2015,0.110228194
Europe_Non_EU,resid floorspace,semi-detached rural,2015,0.027076343
Europe_Non_EU,resid floorspace,semi-detached urban,2015,0.115519065
European Free Trade Association,resid floorspace,apartments rural,2015,0.019433264
European Free Trade Association,resid floorspace,apartments urban,2015,0.185601306
European Free Trade Association,resid floorspace,detached rural,2015,0.188615331
European Free Trade Association,resid floorspace,detached urban,2015,0.151569096
European Free Trade Association,comm floorspace,govern commercial,2015,0.487244774
European Free Trade Association,resid floorspace,high-rise rural,2015,0.010014388
European Free Trade Association,resid floorspace,high-rise urban,2015,0.207431949
European Free Trade Association,comm floorspace,hotels commercial,2015,0.087404054
European Free Trade Association,comm floorspace,office commercial,2015,0.178282895
European Free Trade Association,comm floorspace,retail commercial,2015,0.247068278
European Free Trade Association,resid floorspace,semi-detached rural,2015,0.048807648
European Free Trade Association,resid floorspace,semi-detached urban,2015,0.188527019
India,resid floorspace,apartments rural,2015,0.038233585
India,resid floorspace,apartments urban,2015,0.020537847
India,resid floorspace,detached rural,2015,0.620850421
India,resid floorspace,detached urban,2015,0.063611188
India,comm floorspace,govern commercial,2015,0.886910875
India,resid floorspace,high-rise rural,2015,0.027280532
India,resid floorspace,high-rise urban,2015,0.075407638
India,comm floorspace,hotels commercial,2015,0.05024415
India,comm floorspace,office commercial,2015,0.035849435
India,comm floorspace,retail commercial,2015,0.02699554
India,resid floorspace,semi-detached rural,2015,0.056670862
India,resid floorspace,semi-detached urban,2015,0.097407926
Indonesia,resid floorspace,apartments rural,2015,0.031404279
Indonesia,resid floorspace,apartments urban,2015,0.064003001
Indonesia,resid floorspace,detached rural,2015,0.51586218
Indonesia,resid floorspace,detached urban,2015,0.151397251
Indonesia,comm floorspace,govern commercial,2015,0.886149714
Indonesia,resid floorspace,high-rise rural,2015,0.022407667
Indonesia,resid floorspace,high-rise urban,2015,0.062260921
Indonesia,comm floorspace,hotels commercial,2015,0.050381073
Indonesia,comm floorspace,office commercial,2015,0.036183529
Indonesia,comm floorspace,retail commercial,2015,0.027285684
Indonesia,resid floorspace,semi-detached rural,2015,0.046548279
Indonesia,resid floorspace,semi-detached urban,2015,0.106116421
Japan,resid floorspace,apartments rural,2015,0.023440983
Japan,resid floorspace,apartments urban,2015,0.14939704
Japan,resid floorspace,detached rural,2015,0.345367303
Japan,resid floorspace,detached urban,2015,0.343115171
Japan,comm floorspace,govern commercial,2015,0.492319181
Japan,resid floorspace,high-rise rural,2015,0.003584073
Japan,resid floorspace,high-rise urban,2015,0.114496859
Japan,comm floorspace,hotels commercial,2015,0.086870515
Japan,comm floorspace,office commercial,2015,0.177420317
Japan,comm floorspace,retail commercial,2015,0.243389987
Japan,resid floorspace,semi-detached rural,2015,0.00620444
Japan,resid floorspace,semi-detached urban,2015,0.014394131
Mexico,resid floorspace,apartments rural,2015,0.012972185
Mexico,resid floorspace,apartments urban,2015,0.10807574
Mexico,resid floorspace,detached rural,2015,0.21308751
Mexico,resid floorspace,detached urban,2015,0.302865959
Mexico,comm floorspace,govern commercial,2015,0.731351447
Mexico,resid floorspace,high-rise rural,2015,0.009255949
Mexico,resid floorspace,high-rise urban,2015,0.15532629
Mexico,comm floorspace,hotels commercial,2015,0.068805376
Mexico,comm floorspace,office commercial,2015,0.102347757
Mexico,comm floorspace,retail commercial,2015,0.097495421
Mexico,resid floorspace,semi-detached rural,2015,0.019227727
Mexico,resid floorspace,semi-detached urban,2015,0.17918864
Middle East,resid floorspace,apartments rural,2015,0.018522526
Middle East,resid floorspace,apartments urban,2015,0.071641277
Middle East,resid floorspace,detached rural,2015,0.30426015
Middle East,resid floorspace,detached urban,2015,0.340367498
Middle East,comm floorspace,govern commercial,2015,0.811990798
Middle East,resid floorspace,high-rise rural,2015,0.013216243
Middle East,resid floorspace,high-rise urban,2015,0.104260248
Middle East,comm floorspace,hotels commercial,2015,0.060926902
Middle East,comm floorspace,office commercial,2015,0.068651217
Middle East,comm floorspace,retail commercial,2015,0.058431083
Middle East,resid floorspace,semi-detached rural,2015,0.027454593
Middle East,resid floorspace,semi-detached urban,2015,0.120277463
Pakistan,resid floorspace,apartments rural,2015,0.106417636
Pakistan,resid floorspace,apartments urban,2015,0.036783008
Pakistan,resid floorspace,detached rural,2015,0.406203613
Pakistan,resid floorspace,detached urban,2015,0.10307883
Pakistan,comm floorspace,govern commercial,2015,0.901011239
Pakistan,resid floorspace,high-rise rural,2015,0.075931402
Pakistan,resid floorspace,high-rise urban,2015,0.052864483
Pakistan,comm floorspace,hotels commercial,2015,0.047565526
Pakistan,comm floorspace,office commercial,2015,0.029682169
Pakistan,comm floorspace,retail commercial,2015,0.021741066
Pakistan,resid floorspace,semi-detached rural,2015,0.157735122
Pakistan,resid floorspace,semi-detached urban,2015,0.060985908
Russia,resid floorspace,apartments rural,2015,0.016738286
Russia,resid floorspace,apartments urban,2015,0.097361868
Russia,resid floorspace,detached rural,2015,0.274951342
Russia,resid floorspace,detached urban,2015,0.272841949
Russia,comm floorspace,govern commercial,2015,0.730002222
Russia,resid floorspace,high-rise rural,2015,0.011943148
Russia,resid floorspace,high-rise urban,2015,0.13992833
Russia,comm floorspace,hotels commercial,2015,0.068908689
Russia,comm floorspace,office commercial,2015,0.102871895
Russia,comm floorspace,retail commercial,2015,0.098217194
Russia,resid floorspace,semi-detached rural,2015,0.024809944
Russia,resid floorspace,semi-detached urban,2015,0.161425133
South Africa,resid floorspace,apartments rural,2015,0.021879169
South Africa,resid floorspace,apartments urban,2015,0.058162875
South Africa,resid floorspace,detached rural,2015,0.359398015
South Africa,resid floorspace,detached urban,2015,0.135713376
South Africa,comm floorspace,govern commercial,2015,0.777780481
South Africa,resid floorspace,high-rise rural,2015,0.015611284
South Africa,resid floorspace,high-rise urban,2015,0.174963138
South Africa,comm floorspace,hotels commercial,2015,0.064579124
South Africa,comm floorspace,office commercial,2015,0.083239163
South Africa,comm floorspace,retail commercial,2015,0.074401232
South Africa,resid floorspace,semi-detached rural,2015,0.0324299
South Africa,resid floorspace,semi-detached urban,2015,0.201842243
South America_Northern,resid floorspace,apartments rural,2015,0.010884034
South America_Northern,resid floorspace,apartments urban,2015,0.139138225
South America_Northern,resid floorspace,detached rural,2015,0.178786512
South America_Northern,resid floorspace,detached urban,2015,0.254127171
South America_Northern,comm floorspace,govern commercial,2015,0.791380107
South America_Northern,resid floorspace,high-rise rural,2015,0.007766006
South America_Northern,resid floorspace,high-rise urban,2015,0.197252423
South America_Northern,comm floorspace,hotels commercial,2015,0.063187829
South America_Northern,comm floorspace,office commercial,2015,0.077481815
South America_Northern,comm floorspace,retail commercial,2015,0.06795025
South America_Northern,resid floorspace,semi-detached rural,2015,0.016132612
South America_Northern,resid floorspace,semi-detached urban,2015,0.195913017
South America_Southern,resid floorspace,apartments rural,2015,0.010883433
South America_Southern,resid floorspace,apartments urban,2015,0.139140313
South America_Southern,resid floorspace,detached rural,2015,0.17877663
South America_Southern,resid floorspace,detached urban,2015,0.254130986
South America_Southern,comm floorspace,govern commercial,2015,0.791367353
South America_Southern,resid floorspace,high-rise rural,2015,0.007765576
South America_Southern,resid floorspace,high-rise urban,2015,0.197255384
South America_Southern,comm floorspace,hotels commercial,2015,0.063189132
South America_Southern,comm floorspace,office commercial,2015,0.077487215
South America_Southern,comm floorspace,retail commercial,2015,0.0679563
South America_Southern,resid floorspace,semi-detached rural,2015,0.01613172
South America_Southern,resid floorspace,semi-detached urban,2015,0.195915958
South Asia,resid floorspace,apartments rural,2015,0.10643014
South Asia,resid floorspace,apartments urban,2015,0.036770294
South Asia,resid floorspace,detached rural,2015,0.406251343
South Asia,resid floorspace,detached urban,2015,0.103043203
South Asia,comm floorspace,govern commercial,2015,0.901022414
South Asia,resid floorspace,high-rise rural,2015,0.075940324
South Asia,resid floorspace,high-rise urban,2015,0.052846211
South Asia,comm floorspace,hotels commercial,2015,0.047563271
South Asia,comm floorspace,office commercial,2015,0.029677305
South Asia,comm floorspace,retail commercial,2015,0.02173701
South Asia,resid floorspace,semi-detached rural,2015,0.157753656
South Asia,resid floorspace,semi-detached urban,2015,0.060964829
South Korea,resid floorspace,apartments rural,2015,0.014412998
South Korea,resid floorspace,apartments urban,2015,0.064502239
South Korea,resid floorspace,detached rural,2015,0.236755021
South Korea,resid floorspace,detached urban,2015,0.316893881
South Korea,comm floorspace,govern commercial,2015,0.653138231
South Korea,resid floorspace,high-rise rural,2015,0.010284002
South Korea,resid floorspace,high-rise urban,2015,0.148300352
South Korea,comm floorspace,hotels commercial,2015,0.07472828
South Korea,comm floorspace,office commercial,2015,0.132108877
South Korea,comm floorspace,retail commercial,2015,0.140024612
South Korea,resid floorspace,semi-detached rural,2015,0.021363339
South Korea,resid floorspace,semi-detached urban,2015,0.187488167
Southeast Asia,resid floorspace,apartments rural,2015,0.030203067
Southeast Asia,resid floorspace,apartments urban,2015,0.05228677
Southeast Asia,resid floorspace,detached rural,2015,0.497236358
