# File: EL2_foodgrouptargets_current_population_updated.csv
# Title: EAT_Lancet diet targets by AgMIP EL2
# Unit: Various
# Description: The data provides 2020 dietary intake and changes needed to reach 2050 EAT target by food group
# Source: AgMIP Marco Springmann
# Column types: ccccccin 
# ----------
Measure,Age,Diet_scenario,Unit,Food_group,Region,Year,Value
"abs","all-a","FLX","g/d_w","grains","BEN","2020",149.369691049306
"abs","all-a","FLX","g/d_w","grains","BFA","2010",305.391379716451
"abs","all-a","FLX","g/d_w","grains","BFA","2020",271.599534415687
"abs","all-a","FLX","g/d_w","grains","BGD","2010",18.7507552916921
"abs","all-a","FLX","g/d_w","grains","BGD","2020",21.0104040480771
"abs","all-a","FLX","g/d_w","grains","BGR","2010",334.943435974417
"abs","all-a","FLX","g/d_w","grains","BGR","2020",237.34759787203
"abs","all-a","FLX","g/d_w","grains","BHR","2020",128.175895669934
"abs","all-a","FLX","g/d_w","grains","BHS","2010",84.0656190036712
"abs","all-a","FLX","g/d_w","grains","BHS","2020",138.091286614741
"abs","all-a","FLX","g/d_w","grains","BIH","2010",326.414221589794
"abs","all-a","FLX","g/d_w","grains","BIH","2020",305.930662811389
"abs","all-a","FLX","g/d_w","grains","BLR","2010",326.13622956825
"abs","all-a","FLX","g/d_w","grains","BLR","2020",313.158406863278
"abs","all-a","FLX","g/d_w","grains","BLZ","2010",186.072136777831
"abs","all-a","FLX","g/d_w","grains","BLZ","2020",189.689704962961
"abs","all-a","FLX","g/d_w","grains","BOL","2010",210.466621419438
"abs","all-a","FLX","g/d_w","grains","BOL","2020",191.297582423252
"abs","all-a","FLX","g/d_w","grains","BRA","2010",212.224477824357
"abs","all-a","FLX","g/d_w","grains","BRA","2020",208.490741373726
"abs","all-a","FLX","g/d_w","grains","BRB","2010",161.458499146845
"abs","all-a","FLX","g/d_w","grains","BRB","2020",175.369116182695
"abs","all-a","FLX","g/d_w","grains","BTN","2020",80.6215968027665
"abs","all-a","FLX","g/d_w","grains","BWA","2010",228.276187079384
"abs","all-a","FLX","g/d_w","grains","BWA","2020",266.843821236403
"abs","all-a","FLX","g/d_w","grains","CAF","2010",261.453708216868
"abs","all-a","FLX","g/d_w","grains","CAF","2020",253.255880952765
"abs","all-a","FLX","g/d_w","grains","CAN","2010",254.343283094157
"abs","all-a","FLX","g/d_w","grains","CAN","2020",210.790006575584
"abs","all-a","FLX","g/d_w","grains","CHE","2010",308.881481596543
"abs","all-a","FLX","g/d_w","grains","CHE","2020",283.007137765194
"abs","all-a","FLX","g/d_w","grains","CHL","2010",278.852516727038
"abs","all-a","FLX","g/d_w","grains","CHL","2020",260.838216070259
"abs","all-a","FLX","g/d_w","grains","CHN","2010",119.270613025531
"abs","all-a","FLX","g/d_w","grains","CHN","2020",113.41823179581
"abs","all-a","FLX","g/d_w","grains","CIV","2010",86.4432772163745
"abs","all-a","FLX","g/d_w","grains","CIV","2020",98.8485752508023
"abs","all-a","FLX","g/d_w","grains","CMR","2010",239.422712960177
"abs","all-a","FLX","g/d_w","grains","CMR","2020",233.611546694468
"abs","all-a","FLX","g/d_w","grains","COD","2010",223.941467565202
"abs","all-a","FLX","g/d_w","grains","COD","2020",173.369367839186
"abs","all-a","FLX","g/d_w","grains","COG","2010",160.170244119334
"abs","all-a","FLX","g/d_w","grains","COG","2020",182.459514984019
"abs","all-a","FLX","g/d_w","grains","COL","2010",162.146824548846
"abs","all-a","FLX","g/d_w","grains","COL","2020",170.393658047724
"abs","all-a","FLX","g/d_w","grains","COM","2010",45.4868805442524
"abs","all-a","FLX","g/d_w","grains","COM","2020",44.5304267927849
"abs","all-a","FLX","g/d_w","grains","CPV","2010",138.694585669977
"abs","all-a","FLX","g/d_w","grains","CPV","2020",144.78878737266
"abs","all-a","FLX","g/d_w","grains","CRI","2010",119.696685820519
"abs","all-a","FLX","g/d_w","grains","CRI","2020",134.558485445951
"abs","all-a","FLX","g/d_w","grains","CUB","2010",170.807556480985
"abs","all-a","FLX","g/d_w","grains","CUB","2020",149.89935032127
"abs","all-a","FLX","g/d_w","grains","CYP","2010",251.38702033729
"abs","all-a","FLX","g/d_w","grains","CYP","2020",244.162195012811
"abs","all-a","FLX","g/d_w","grains","CZE","2010",267.883627279532
"abs","all-a","FLX","g/d_w","grains","CZE","2020",233.070376274096
"abs","all-a","FLX","g/d_w","grains","DEU","2010",289.62451378212
"abs","all-a","FLX","g/d_w","grains","DEU","2020",234.060736329844
"abs","all-a","FLX","g/d_w","grains","DJI","2010",203.072937644761
"abs","all-a","FLX","g/d_w","grains","DJI","2020",187.068144814567
"abs","all-a","FLX","g/d_w","grains","DMA","2010",153.606117529738
"abs","all-a","FLX","g/d_w","grains","DNK","2010",230.46594422846
"abs","all-a","FLX","g/d_w","grains","DNK","2020",39.9995506216614
"abs","all-a","FLX","g/d_w","grains","DOM","2010",101.863961969787
"abs","all-a","FLX","g/d_w","grains","DOM","2020",78.2928594007552
"abs","all-a","FLX","g/d_w","grains","DZA","2010",285.186358555551
"abs","all-a","FLX","g/d_w","grains","DZA","2020",235.762882145422
"abs","all-a","FLX","g/d_w","grains","ECU","2010",161.959801276847
"abs","all-a","FLX","g/d_w","grains","ECU","2020",178.677923825365
"abs","all-a","FLX","g/d_w","grains","EGY","2010",228.489026426644
"abs","all-a","FLX","g/d_w","grains","EGY","2020",243.026728161778
"abs","all-a","FLX","g/d_w","grains","ESP","2010",246.215054486383
"abs","all-a","FLX","g/d_w","grains","ESP","2020",259.836068446952
"abs","all-a","FLX","g/d_w","grains","EST","2010",315.549716919393
"abs","all-a","FLX","g/d_w","grains","EST","2020",307.876611873971
"abs","all-a","FLX","g/d_w","grains","ETH","2010",272.727886968109
"abs","all-a","FLX","g/d_w","grains","ETH","2020",259.922713284794
"abs","all-a","FLX","g/d_w","grains","FIN","2010",78.2749417794646
"abs","all-a","FLX","g/d_w","grains","FIN","2020",-7.4891758676242
"abs","all-a","FLX","g/d_w","grains","FJI","2010",197.432281039011
"abs","all-a","FLX","g/d_w","grains","FJI","2020",194.929840249556
"abs","all-a","FLX","g/d_w","grains","FRA","2010",303.725046020273
"abs","all-a","FLX","g/d_w","grains","FRA","2020",307.754981473481
"abs","all-a","FLX","g/d_w","grains","FSM","2020",24.1160189427235
"abs","all-a","FLX","g/d_w","grains","GAB","2010",178.143543842747
"abs","all-a","FLX","g/d_w","grains","GAB","2020",177.368337543594
"abs","all-a","FLX","g/d_w","grains","GBR","2010",269.25411753499
"abs","all-a","FLX","g/d_w","grains","GBR","2020",243.866421648576
"abs","all-a","FLX","g/d_w","grains","GEO","2010",311.690181283883
"abs","all-a","FLX","g/d_w","grains","GEO","2020",338.535883004478
"abs","all-a","FLX","g/d_w","grains","GHA","2010",180.288733794024
"abs","all-a","FLX","g/d_w","grains","GHA","2020",155.487559283243
"abs","all-a","FLX","g/d_w","grains","GIN","2010",62.5605640411036
"abs","all-a","FLX","g/d_w","grains","GIN","2020",63.3478067580597
"abs","all-a","FLX","g/d_w","grains","GMB","2010",171.56684865395
"abs","all-a","FLX","g/d_w","grains","GMB","2020",92.6555107354291
"abs","all-a","FLX","g/d_w","grains","GNB","2010",44.8691532185936
"abs","all-a","FLX","g/d_w","grains","GNB","2020",55.6343715769126
"abs","all-a","FLX","g/d_w","grains","GRC","2010",288.516277743339
"abs","all-a","FLX","g/d_w","grains","GRC","2020",238.430853279584
"abs","all-a","FLX","g/d_w","grains","GRD","2010",237.055118137201
"abs","all-a","FLX","g/d_w","grains","GRD","2020",150.166854010795
"abs","all-a","FLX","g/d_w","grains","GTM","2010",242.071429465934
"abs","all-a","FLX","g/d_w","grains","GTM","2020",230.200621910243
"abs","all-a","FLX","g/d_w","grains","GUY","2010",99.3584004278077
"abs","all-a","FLX","g/d_w","grains","GUY","2020",87.7507991746911
"abs","all-a","FLX","g/d_w","grains","HND","2010",225.155205893706
"abs","all-a","FLX","g/d_w","grains","HND","2020",224.211419127937
"abs","all-a","FLX","g/d_w","grains","HRV","2010",346.708549510284
"abs","all-a","FLX","g/d_w","grains","HRV","2020",342.757118445526
"abs","all-a","FLX","g/d_w","grains","HTI","2010",108.026899619399
"abs","all-a","FLX","g/d_w","grains","HTI","2020",92.3961995586994
"abs","all-a","FLX","g/d_w","grains","HUN","2010",259.918582053704
"abs","all-a","FLX","g/d_w","grains","HUN","2020",276.153761790236
"abs","all-a","FLX","g/d_w","grains","IDN","2010",58.2038546428606
"abs","all-a","FLX","g/d_w","grains","IDN","2020",66.2601242743319
"abs","all-a","FLX","g/d_w","grains","IND","2010",120.492327035937
"abs","all-a","FLX","g/d_w","grains","IND","2020",121.836781002771
"abs","all-a","FLX","g/d_w","grains","IRL","2010",287.395461224546
"abs","all-a","FLX","g/d_w","grains","IRL","2020",253.090433858008
"abs","all-a","FLX","g/d_w","grains","IRN","2010",245.485861240708
"abs","all-a","FLX","g/d_w","grains","IRN","2020",257.302005745591
"abs","all-a","FLX","g/d_w","grains","IRQ","2010",204.737112663695
"abs","all-a","FLX","g/d_w","grains","IRQ","2020",230.201174908452
"abs","all-a","FLX","g/d_w","grains","ISL","2010",209.560204832575
"abs","all-a","FLX","g/d_w","grains","ISL","2020",203.404456237113
"abs","all-a","FLX","g/d_w","grains","ISR","2010",198.883320569076
"abs","all-a","FLX","g/d_w","grains","ISR","2020",202.000479534943
"abs","all-a","FLX","g/d_w","grains","ITA","2010",297.457207814513
"abs","all-a","FLX","g/d_w","grains","ITA","2020",282.456990939976
"abs","all-a","FLX","g/d_w","grains","JAM","2010",156.053246636556
"abs","all-a","FLX","g/d_w","grains","JAM","2020",179.717244963824
"abs","all-a","FLX","g/d_w","grains","JOR","2010",209.307227843277
"abs","all-a","FLX","g/d_w","grains","JOR","2020",167.139567781394
"abs","all-a","FLX","g/d_w","grains","JPN","2010",100.782331854653
"abs","all-a","FLX","g/d_w","grains","JPN","2020",97.7295967112066
"abs","all-a","FLX","g/d_w","grains","KAZ","2010",230.206977033658
"abs","all-a","FLX","g/d_w","grains","KAZ","2020",227.440611653538
"abs","all-a","FLX","g/d_w","grains","KEN","2010",283.136867651676
"abs","all-a","FLX","g/d_w","grains","KEN","2020",269.461753047071
"abs","all-a","FLX","g/d_w","grains","KGZ","2010",356.157639610595
"abs","all-a","FLX","g/d_w","grains","KGZ","2020",298.058678738664
"abs","all-a","FLX","g/d_w","grains","KHM","2010",3.19522902725822
"abs","all-a","FLX","g/d_w","grains","KHM","2020",8.10228057249403
"abs","all-a","FLX","g/d_w","grains","KIR","2010",93.3329626505815
"abs","all-a","FLX","g/d_w","grains","KIR","2020",72.6854657064971
"abs","all-a","FLX","g/d_w","grains","KOR","2010",105.736578756043
"abs","all-a","FLX","g/d_w","grains","KOR","2020",132.698062881375
"abs","all-a","FLX","g/d_w","grains","KWT","2010",134.983398957791
"abs","all-a","FLX","g/d_w","grains","KWT","2020",123.452638115888
"abs","all-a","FLX","g/d_w","grains","LAO","2010",19.2202242572858
"abs","all-a","FLX","g/d_w","grains","LAO","2020",24.639435609809
"abs","all-a","FLX","g/d_w","grains","LBN","2010",229.94436280444
"abs","all-a","FLX","g/d_w","grains","LBN","2020",229.262853526905
"abs","all-a","FLX","g/d_w","grains","LBR","2010",25.273822384968
"abs","all-a","FLX","g/d_w","grains","LBR","2020",20.1519052771749
"abs","all-a","FLX","g/d_w","grains","LBY","2010",274.986047106464
"abs","all-a","FLX","g/d_w","grains","LBY","2020",232.22223628808
"abs","all-a","FLX","g/d_w","grains","LCA","2010",221.25887316562
"abs","all-a","FLX","g/d_w","grains","LCA","2020",256.810617333141
"abs","all-a","FLX","g/d_w","grains","LKA","2010",53.2544162901196
"abs","all-a","FLX","g/d_w","grains","LKA","2020",64.7182301643679
"abs","all-a","FLX","g/d_w","grains","LSO","2010",371.300737485171
"abs","all-a","FLX","g/d_w","grains","LSO","2020",266.17405419693
"abs","all-a","FLX","g/d_w","grains","LTU","2010",314.195698539204
"abs","all-a","FLX","g/d_w","grains","LTU","2020",300.586239758557
"abs","all-a","FLX","g/d_w","grains","LUX","2010",280.661045089388
"abs","all-a","FLX","g/d_w","grains","LUX","2020",227.048019679931
"abs","all-a","FLX","g/d_w","grains","LVA","2010",306.026981813926
"abs","all-a","FLX","g/d_w","grains","LVA","2020",266.188819815165
"abs","all-a","FLX","g/d_w","grains","MAR","2010",373.149267784169
"abs","all-a","FLX","g/d_w","grains","MAR","2020",370.292184450637
"abs","all-a","FLX","g/d_w","grains","MDA","2010",320.447184399454
"abs","all-a","FLX","g/d_w","grains","MDA","2020",286.296806136816
"abs","all-a","FLX","g/d_w","grains","MDG","2010",42.9689598039438
"abs","all-a","FLX","g/d_w","grains","MDG","2020",38.4007387504041
"abs","all-a","FLX","g/d_w","grains","MDV","2010",110.426383150047
"abs","all-a","FLX","g/d_w","grains","MDV","2020",105.767681819886
"abs","all-a","FLX","g/d_w","grains","MEX","2010",243.085981881544
"abs","all-a","FLX","g/d_w","grains","MEX","2020",216.400886350741
"abs","all-a","FLX","g/d_w","grains","MKD","2010",264.32975036385
"abs","all-a","FLX","g/d_w","grains","MKD","2020",252.799659434631
"abs","all-a","FLX","g/d_w","grains","MLI","2010",245.867906198687
"abs","all-a","FLX","g/d_w","grains","MLI","2020",252.578504080255
"abs","all-a","FLX","g/d_w","grains","MLT","2010",262.72402246518
"abs","all-a","FLX","g/d_w","grains","MLT","2020",268.168575882908
"abs","all-a","FLX","g/d_w","grains","MMR","2010",16.8855720004888
"abs","all-a","FLX","g/d_w","grains","MMR","2020",21.838835589741
"abs","all-a","FLX","g/d_w","grains","MNE","2010",270.535695452316
"abs","all-a","FLX","g/d_w","grains","MNE","2020",330.61995579698
"abs","all-a","FLX","g/d_w","grains","MNG","2010",318.199778126331
"abs","all-a","FLX","g/d_w","grains","MNG","2020",282.318977974943
"abs","all-a","FLX","g/d_w","grains","MOZ","2010",262.635681645716
"abs","all-a","FLX","g/d_w","grains","MOZ","2020",218.837427806251
"abs","all-a","FLX","g/d_w","grains","MRT","2010",131.244135139265
"abs","all-a","FLX","g/d_w","grains","MRT","2020",138.675570238725
"abs","all-a","FLX","g/d_w","grains","MUS","2010",149.363519243775
"abs","all-a","FLX","g/d_w","grains","MUS","2020",159.109603201526
"abs","all-a","FLX","g/d_w","grains","MWI","2010",302.930919506947
"abs","all-a","FLX","g/d_w","grains","MWI","2020",284.862606474898
"abs","all-a","FLX","g/d_w","grains","MYS","2010",79.6832808456459
"abs","all-a","FLX","g/d_w","grains","MYS","2020",109.170774376207
"abs","all-a","FLX","g/d_w","grains","NAM","2010",291.561728016875
"abs","all-a","FLX","g/d_w","grains","NAM","2020",280.814133719997
"abs","all-a","FLX","g/d_w","grains","NER","2010",256.654974103798
"abs","all-a","FLX","g/d_w","grains","NER","2020",243.014073070608
"abs","all-a","FLX","g/d_w","grains","NGA","2010",227.773520167921
"abs","all-a","FLX","g/d_w","grains","NGA","2020",218.483196439533
"abs","all-a","FLX","g/d_w","grains","NIC","2010",169.847525151389
"abs","all-a","FLX","g/d_w","grains","NIC","2020",138.890707000714
"abs","all-a","FLX","g/d_w","grains","NLD","2010",302.868060040504
"abs","all-a","FLX","g/d_w","grains","NLD","2020",294.548363695809
"abs","all-a","FLX","g/d_w","grains","NOR","2010",234.967323795517
"abs","all-a","FLX","g/d_w","grains","NOR","2020",66.2398023474742
"abs","all-a","FLX","g/d_w","grains","NPL","2010",143.201163390304
"abs","all-a","FLX","g/d_w","grains","NPL","2020",136.357448796704
"abs","all-a","FLX","g/d_w","grains","NZL","2010",246.666255871451
"abs","all-a","FLX","g/d_w","grains","NZL","2020",257.455206362953
"abs","all-a","FLX","g/d_w","grains","OMN","2010",90.9388421350104
"abs","all-a","FLX","g/d_w","grains","OMN","2020",108.187526615405
"abs","all-a","FLX","g/d_w","grains","PAK","2010",77.5727766341106
"abs","all-a","FLX","g/d_w","grains","PAK","2020",32.4046961426461
"abs","all-a","FLX","g/d_w","grains","PAN","2010",99.8191377654274
"abs","all-a","FLX","g/d_w","grains","PAN","2020",91.59064449764
"abs","all-a","FLX","g/d_w","grains","PER","2010",139.289322919683
"abs","all-a","FLX","g/d_w","grains","PER","2020",140.804190656708
"abs","all-a","FLX","g/d_w","grains","PHL","2010",63.1964969071058
"abs","all-a","FLX","g/d_w","grains","PHL","2020",95.3374679099768
"abs","all-a","FLX","g/d_w","grains","PNG","2010",193.106130239924
"abs","all-a","FLX","g/d_w","grains","PNG","2020",163.018002710887
"abs","all-a","FLX","g/d_w","grains","POL","2010",317.686289484119
"abs","all-a","FLX","g/d_w","grains","POL","2020",276.413272152396
"abs","all-a","FLX","g/d_w","grains","PRT","2010",276.513641683212
"abs","all-a","FLX","g/d_w","grains","PRT","2020",263.726579422338
"abs","all-a","FLX","g/d_w","grains","PRY","2010",271.117322425252
"abs","all-a","FLX","g/d_w","grains","PRY","2020",319.862241797822
"abs","all-a","FLX","g/d_w","grains","QAT","2020",113.132166423024
"abs","all-a","FLX","g/d_w","grains","ROU","2010",341.136784872017
"abs","all-a","FLX","g/d_w","grains","ROU","2020",314.969328271748
"abs","all-a","FLX","g/d_w","grains","RUS","2010",333.251999287606
"abs","all-a","FLX","g/d_w","grains","RUS","2020",292.405771213885
"abs","all-a","FLX","g/d_w","grains","RWA","2010",200.317435792648
"abs","all-a","FLX","g/d_w","grains","RWA","2020",182.90227550726
"abs","all-a","FLX","g/d_w","grains","SAU","2010",152.805012443302
"abs","all-a","FLX","g/d_w","grains","SAU","2020",145.348470596648
"abs","all-a","FLX","g/d_w","grains","SDN","2020",268.752126535587
"abs","all-a","FLX","g/d_w","grains","SEN","2010",171.499143789031
"abs","all-a","FLX","g/d_w","grains","SEN","2020",164.869553132226
"abs","all-a","FLX","g/d_w","grains","SLB","2010",70.3216364744675
"abs","all-a","FLX","g/d_w","grains","SLB","2020",77.2818598538882
"abs","all-a","FLX","g/d_w","grains","SLE","2010",44.5047139883245
"abs","all-a","FLX","g/d_w","grains","SLE","2020",41.5519333134272
"abs","all-a","FLX","g/d_w","grains","SLV","2010",214.183850640201
"abs","all-a","FLX","g/d_w","grains","SLV","2020",203.914532544421
"abs","all-a","FLX","g/d_w","grains","SRB","2010",384.716839571632
"abs","all-a","FLX","g/d_w","grains","SRB","2020",360.349207535732
"abs","all-a","FLX","g/d_w","grains","STP","2010",139.413695382724
"abs","all-a","FLX","g/d_w","grains","STP","2020",122.665588269999
"abs","all-a","FLX","g/d_w","grains","SUR","2010",108.25260757811
"abs","all-a","FLX","g/d_w","grains","SUR","2020",108.407785840749
"abs","all-a","FLX","g/d_w","grains","SVK","2010",343.366662149071
"abs","all-a","FLX","g/d_w","grains","SVK","2020",317.841927640191
"abs","all-a","FLX","g/d_w","grains","SVN","2010",266.752032213174
"abs","all-a","FLX","g/d_w","grains","SVN","2020",270.588461472778
"abs","all-a","FLX","g/d_w","grains","SWE","2010",233.285927012596
"abs","all-a","FLX","g/d_w","grains","SWE","2020",155.266258999315
"abs","all-a","FLX","g/d_w","grains","SWZ","2010",206.582517968087
"abs","all-a","FLX","g/d_w","grains","SWZ","2020",227.923269093681
"abs","all-a","FLX","g/d_w","grains","SYC","2010",171.175611054002
"abs","all-a","FLX","g/d_w","grains","SYC","2020",148.409256660004
"abs","all-a","FLX","g/d_w","grains","SYR","2010",228.54329212722
"abs","all-a","FLX","g/d_w","grains","SYR","2020",283.684847583703
"abs","all-a","FLX","g/d_w","grains","TCD","2010",313.336075850267
"abs","all-a","FLX","g/d_w","grains","TCD","2020",299.751011498428
"abs","all-a","FLX","g/d_w","grains","TGO","2010",252.913287205888
"abs","all-a","FLX","g/d_w","grains","TGO","2020",263.288325365452
"abs","all-a","FLX","g/d_w","grains","THA","2010",29.6479123699629
"abs","all-a","FLX","g/d_w","grains","THA","2020",51.2744434739624
"abs","all-a","FLX","g/d_w","grains","TJK","2010",275.250728109652
"abs","all-a","FLX","g/d_w","grains","TJK","2020",211.587269941963
"abs","all-a","FLX","g/d_w","grains","TKM","2010",407.699991088591
"abs","all-a","FLX","g/d_w","grains","TKM","2020",311.902151085682
