# File: AgMIP_SectoralWasteShare_agg_updated_future_SSP.csv
# Title: Food calorie waste shares by aggregated food groups derived using AgMIP EL2 data
# Units: %
# Comments: preprocessing and aggregation were performed in gcamfaostat
# Source: AgMIP EL2 2025 and gcamfaostat
# Author: xz (Mar 2025)
# Column types: ciicn
# ----------
scenario,GCAM_region_ID,year,WasteSector,WasteShare
SSP5,22,2026,FruitsVeg,0.402906295
SSP5,22,2026,Others,0.206848967
SSP5,22,2027,Animal,0.208392371
SSP5,22,2027,FruitsVeg,0.404449699
SSP5,22,2027,Others,0.208392371
SSP5,22,2028,Animal,0.209839637
SSP5,22,2028,FruitsVeg,0.405896965
SSP5,22,2028,Others,0.209839637
SSP5,22,2029,Animal,0.211200025
SSP5,22,2029,FruitsVeg,0.407257353
SSP5,22,2029,Others,0.211200025
SSP5,22,2030,Animal,0.212482033
SSP5,22,2030,FruitsVeg,0.408539361
SSP5,22,2030,Others,0.212482033
SSP5,22,2031,Animal,0.214574463
SSP5,22,2031,FruitsVeg,0.410631791
SSP5,22,2031,Others,0.214574463
SSP5,22,2032,Animal,0.216521981
SSP5,22,2032,FruitsVeg,0.412579309
SSP5,22,2032,Others,0.216521981
SSP5,22,2033,Animal,0.218340862
SSP5,22,2033,FruitsVeg,0.41439819
SSP5,22,2033,Others,0.218340862
SSP5,22,2034,Animal,0.220044857
SSP5,22,2034,FruitsVeg,0.416102185
SSP5,22,2034,Others,0.220044857
SSP5,22,2035,Animal,0.221645837
SSP5,22,2035,FruitsVeg,0.417703165
SSP5,22,2035,Others,0.221645837
SSP5,22,2036,Animal,0.224373874
SSP5,22,2036,FruitsVeg,0.420431202
SSP5,22,2036,Others,0.224373874
SSP5,22,2037,Animal,0.226890905
SSP5,22,2037,FruitsVeg,0.422948233
SSP5,22,2037,Others,0.226890905
SSP5,22,2038,Animal,0.229224064
SSP5,22,2038,FruitsVeg,0.425281392
SSP5,22,2038,Others,0.229224064
SSP5,22,2039,Animal,0.231395595
SSP5,22,2039,FruitsVeg,0.427452923
SSP5,22,2039,Others,0.231395595
SSP5,22,2040,Animal,0.233424393
SSP5,22,2040,FruitsVeg,0.429481721
SSP5,22,2040,Others,0.233424393
SSP5,22,2041,Animal,0.236436998
SSP5,22,2041,FruitsVeg,0.432494326
SSP5,22,2041,Others,0.236436998
SSP5,22,2042,Animal,0.239208056
SSP5,22,2042,FruitsVeg,0.435265384
SSP5,22,2042,Others,0.239208056
SSP5,22,2043,Animal,0.241770255
SSP5,22,2043,FruitsVeg,0.437827583
SSP5,22,2043,Others,0.241770255
SSP5,22,2044,Animal,0.244150508
SSP5,22,2044,FruitsVeg,0.440207836
SSP5,22,2044,Others,0.244150508
SSP5,22,2045,Animal,0.246370561
SSP5,22,2045,FruitsVeg,0.442427889
SSP5,22,2045,Others,0.246370561
SSP5,22,2046,Animal,0.249199754
SSP5,22,2046,FruitsVeg,0.445257082
SSP5,22,2046,Others,0.249199754
SSP5,22,2047,Animal,0.251819995
SSP5,22,2047,FruitsVeg,0.447877323
SSP5,22,2047,Others,0.251819995
SSP5,22,2048,Animal,0.25425779
SSP5,22,2048,FruitsVeg,0.450315118
SSP5,22,2048,Others,0.25425779
SSP5,22,2049,Animal,0.256535075
SSP5,22,2049,FruitsVeg,0.452592403
SSP5,22,2049,Others,0.256535075
SSP5,22,2050,Animal,0.258669722
SSP5,22,2050,FruitsVeg,0.454727049
SSP5,22,2050,Others,0.258669722
SSP5,22,2051,Animal,0.261272373
SSP5,22,2051,FruitsVeg,0.457329701
SSP5,22,2051,Others,0.261272373
SSP5,22,2052,Animal,0.263703122
SSP5,22,2052,FruitsVeg,0.45976045
SSP5,22,2052,Others,0.263703122
SSP5,22,2053,Animal,0.265981695
SSP5,22,2053,FruitsVeg,0.462039023
SSP5,22,2053,Others,0.265981695
SSP5,22,2054,Animal,0.268124984
SSP5,22,2054,FruitsVeg,0.464182312
SSP5,22,2054,Others,0.268124984
SSP5,22,2055,Animal,0.270146913
SSP5,22,2055,FruitsVeg,0.466204241
SSP5,22,2055,Others,0.270146913
SSP5,22,2056,Animal,0.272578993
SSP5,22,2056,FruitsVeg,0.468636321
SSP5,22,2056,Others,0.272578993
SSP5,22,2057,Animal,0.274866428
SSP5,22,2057,FruitsVeg,0.470923756
SSP5,22,2057,Others,0.274866428
SSP5,22,2058,Animal,0.277024586
SSP5,22,2058,FruitsVeg,0.473081914
SSP5,22,2058,Others,0.277024586
SSP5,22,2059,Animal,0.279066518
SSP5,22,2059,FruitsVeg,0.475123846
SSP5,22,2059,Others,0.279066518
SSP5,22,2060,Animal,0.2810034
SSP5,22,2060,FruitsVeg,0.477060727
SSP5,22,2060,Others,0.2810034
SSP5,22,2061,Animal,0.283298357
SSP5,22,2061,FruitsVeg,0.479355685
SSP5,22,2061,Others,0.283298357
SSP5,22,2062,Animal,0.285468729
SSP5,22,2062,FruitsVeg,0.481526057
SSP5,22,2062,Others,0.285468729
SSP5,22,2063,Animal,0.287526833
SSP5,22,2063,FruitsVeg,0.483584161
SSP5,22,2063,Others,0.287526833
SSP5,22,2064,Animal,0.28948325
SSP5,22,2064,FruitsVeg,0.484938936
SSP5,22,2064,Others,0.28948325
SSP5,22,2065,Animal,0.291347135
SSP5,22,2065,FruitsVeg,0.484938936
SSP5,22,2065,Others,0.291347135
SSP5,22,2066,Animal,0.293464819
SSP5,22,2066,FruitsVeg,0.484938936
SSP5,22,2066,Others,0.293464819
SSP5,22,2067,Animal,0.295479532
SSP5,22,2067,FruitsVeg,0.484938936
SSP5,22,2067,Others,0.295479532
SSP5,22,2068,Animal,0.297400811
SSP5,22,2068,FruitsVeg,0.484938936
SSP5,22,2068,Others,0.297400811
SSP5,22,2069,Animal,0.29923661
SSP5,22,2069,FruitsVeg,0.484938936
SSP5,22,2069,Others,0.29923661
SSP5,22,2070,Animal,0.300993881
SSP5,22,2070,FruitsVeg,0.484938936
SSP5,22,2070,Others,0.300993881
SSP5,22,2071,Animal,0.302958954
SSP5,22,2071,FruitsVeg,0.484938936
SSP5,22,2071,Others,0.302958954
SSP5,22,2072,Animal,0.304838521
SSP5,22,2072,FruitsVeg,0.484938936
SSP5,22,2072,Others,0.304838521
SSP5,22,2073,Animal,0.306639766
SSP5,22,2073,FruitsVeg,0.484938936
SSP5,22,2073,Others,0.306639766
SSP5,22,2074,Animal,0.308368905
SSP5,22,2074,FruitsVeg,0.484938936
SSP5,22,2074,Others,0.308368905
SSP5,22,2075,Animal,0.310031569
SSP5,22,2075,FruitsVeg,0.484938936
SSP5,22,2075,Others,0.310031569
SSP5,22,2076,Animal,0.311849542
SSP5,22,2076,FruitsVeg,0.484938936
SSP5,22,2076,Others,0.311849542
SSP5,22,2077,Animal,0.313597373
SSP5,22,2077,FruitsVeg,0.484938936
SSP5,22,2077,Others,0.313597373
SSP5,22,2078,Animal,0.315280588
SSP5,22,2078,FruitsVeg,0.484938936
SSP5,22,2078,Others,0.315280588
SSP5,22,2079,Animal,0.316903758
SSP5,22,2079,FruitsVeg,0.484938936
SSP5,22,2079,Others,0.316903758
SSP5,22,2080,Animal,0.318471089
SSP5,22,2080,FruitsVeg,0.484938936
SSP5,22,2080,Others,0.318471089
SSP5,22,2081,Animal,0.320158454
SSP5,22,2081,FruitsVeg,0.484938936
SSP5,22,2081,Others,0.319686352
SSP5,22,2082,Animal,0.321788233
SSP5,22,2082,FruitsVeg,0.484938936
SSP5,22,2082,Others,0.319686352
SSP5,22,2083,Animal,0.323364146
SSP5,22,2083,FruitsVeg,0.484938936
SSP5,22,2083,Others,0.319686352
SSP5,22,2084,Animal,0.324889898
SSP5,22,2084,FruitsVeg,0.484938936
SSP5,22,2084,Others,0.319686352
SSP5,22,2085,Animal,0.326368722
SSP5,22,2085,FruitsVeg,0.484938936
SSP5,22,2085,Others,0.319686352
SSP5,22,2086,Animal,0.327952098
SSP5,22,2086,FruitsVeg,0.484938936
SSP5,22,2086,Others,0.319686352
SSP5,22,2087,Animal,0.329486993
SSP5,22,2087,FruitsVeg,0.484938936
SSP5,22,2087,Others,0.319686352
SSP5,22,2088,Animal,0.330976247
SSP5,22,2088,FruitsVeg,0.484938936
SSP5,22,2088,Others,0.319686352
SSP5,22,2089,Animal,0.3324228
SSP5,22,2089,FruitsVeg,0.484938936
SSP5,22,2089,Others,0.319686352
SSP5,22,2090,Animal,0.333829213
SSP5,22,2090,FruitsVeg,0.484938936
SSP5,22,2090,Others,0.319686352
SSP5,22,2091,Animal,0.335322953
SSP5,22,2091,FruitsVeg,0.484938936
SSP5,22,2091,Others,0.319686352
SSP5,22,2092,Animal,0.336775263
SSP5,22,2092,FruitsVeg,0.484938936
SSP5,22,2092,Others,0.319686352
SSP5,22,2093,Animal,0.338188853
SSP5,22,2093,FruitsVeg,0.484938936
SSP5,22,2093,Others,0.319686352
SSP5,22,2094,Animal,0.339565833
SSP5,22,2094,FruitsVeg,0.484938936
SSP5,22,2094,Others,0.319686352
SSP5,22,2095,Animal,0.340908255
SSP5,22,2095,FruitsVeg,0.484938936
SSP5,22,2095,Others,0.319686352
SSP5,22,2096,Animal,0.34232639
SSP5,22,2096,FruitsVeg,0.484938936
SSP5,22,2096,Others,0.319686352
SSP5,22,2097,Animal,0.343708942
SSP5,22,2097,FruitsVeg,0.484938936
SSP5,22,2097,Others,0.319686352
SSP5,22,2098,Animal,0.34505789
SSP5,22,2098,FruitsVeg,0.484938936
SSP5,22,2098,Others,0.319686352
SSP5,22,2099,Animal,0.346375058
SSP5,22,2099,FruitsVeg,0.484938936
SSP5,22,2099,Others,0.319686352
SSP5,22,2100,Animal,0.347662125
SSP5,22,2100,FruitsVeg,0.484938936
SSP5,22,2100,Others,0.319686352
SSP1,23,2010,Animal,0.300322702
SSP1,23,2010,FruitsVeg,0.39868191
SSP1,23,2010,Others,0.300322702
SSP1,23,2011,Animal,0.301999391
SSP1,23,2011,FruitsVeg,0.400358599
SSP1,23,2011,Others,0.301999391
SSP1,23,2012,Animal,0.303654342
SSP1,23,2012,FruitsVeg,0.40201355
SSP1,23,2012,Others,0.303654342
SSP1,23,2013,Animal,0.30431966
SSP1,23,2013,FruitsVeg,0.402678868
SSP1,23,2013,Others,0.30431966
SSP1,23,2014,Animal,0.304542296
SSP1,23,2014,FruitsVeg,0.402901504
SSP1,23,2014,Others,0.304542296
SSP1,23,2015,Animal,0.303548963
SSP1,23,2015,FruitsVeg,0.401908171
SSP1,23,2015,Others,0.303548963
SSP1,23,2016,Animal,0.303500186
SSP1,23,2016,FruitsVeg,0.401859394
SSP1,23,2016,Others,0.303500186
SSP1,23,2017,Animal,0.304192499
SSP1,23,2017,FruitsVeg,0.402551708
SSP1,23,2017,Others,0.304192499
SSP1,23,2018,Animal,0.305350112
SSP1,23,2018,FruitsVeg,0.403709321
SSP1,23,2018,Others,0.305350112
SSP1,23,2019,Animal,0.306279629
SSP1,23,2019,FruitsVeg,0.404638837
SSP1,23,2019,Others,0.306279629
SSP1,23,2020,Animal,0.305133995
SSP1,23,2020,FruitsVeg,0.403493203
SSP1,23,2020,Others,0.305133995
SSP1,23,2021,Animal,0.305901692
SSP1,23,2021,FruitsVeg,0.4042609
SSP1,23,2021,Others,0.305901692
SSP1,23,2022,Animal,0.306522692
SSP1,23,2022,FruitsVeg,0.4048819
SSP1,23,2022,Others,0.306522692
SSP1,23,2023,Animal,0.307135224
SSP1,23,2023,FruitsVeg,0.405494432
SSP1,23,2023,Others,0.307135224
SSP1,23,2024,Animal,0.307739809
SSP1,23,2024,FruitsVeg,0.406099017
SSP1,23,2024,Others,0.307739809
SSP1,23,2025,Animal,0.308336961
SSP1,23,2025,FruitsVeg,0.406696169
SSP1,23,2025,Others,0.308336961
SSP1,23,2026,Animal,0.309109099
SSP1,23,2026,FruitsVeg,0.407468307
SSP1,23,2026,Others,0.309109099
SSP1,23,2027,Animal,0.309871573
SSP1,23,2027,FruitsVeg,0.408230782
SSP1,23,2027,Others,0.309871573
SSP1,23,2028,Animal,0.310624982
SSP1,23,2028,FruitsVeg,0.40898419
SSP1,23,2028,Others,0.310624982
SSP1,23,2029,Animal,0.311368994
SSP1,23,2029,FruitsVeg,0.409728203
SSP1,23,2029,Others,0.311368994
SSP1,23,2030,Animal,0.312104183
SSP1,23,2030,FruitsVeg,0.410463391
SSP1,23,2030,Others,0.312104183
SSP1,23,2031,Animal,0.313135041
SSP1,23,2031,FruitsVeg,0.411494249
SSP1,23,2031,Others,0.313135041
SSP1,23,2032,Animal,0.314146743
SSP1,23,2032,FruitsVeg,0.412505951
SSP1,23,2032,Others,0.314146743
SSP1,23,2033,Animal,0.31513977
SSP1,23,2033,FruitsVeg,0.413498979
SSP1,23,2033,Others,0.31513977
SSP1,23,2034,Animal,0.316115482
SSP1,23,2034,FruitsVeg,0.414474691
SSP1,23,2034,Others,0.316115482
SSP1,23,2035,Animal,0.317073958
SSP1,23,2035,FruitsVeg,0.415433166
SSP1,23,2035,Others,0.317073958
SSP1,23,2036,Animal,0.318091245
SSP1,23,2036,FruitsVeg,0.416450454
SSP1,23,2036,Others,0.318091245
SSP1,23,2037,Animal,0.319088903
SSP1,23,2037,FruitsVeg,0.417448111
SSP1,23,2037,Others,0.319088903
SSP1,23,2038,Animal,0.320067742
SSP1,23,2038,FruitsVeg,0.41842695
SSP1,23,2038,Others,0.319686352
SSP1,23,2039,Animal,0.321028526
SSP1,23,2039,FruitsVeg,0.419387735
SSP1,23,2039,Others,0.319686352
SSP1,23,2040,Animal,0.32197166
SSP1,23,2040,FruitsVeg,0.420330868
SSP1,23,2040,Others,0.319686352
SSP1,23,2041,Animal,0.322941982
SSP1,23,2041,FruitsVeg,0.42130119
SSP1,23,2041,Others,0.319686352
SSP1,23,2042,Animal,0.323893338
SSP1,23,2042,FruitsVeg,0.422252547
SSP1,23,2042,Others,0.319686352
SSP1,23,2043,Animal,0.324826181
SSP1,23,2043,FruitsVeg,0.42318539
SSP1,23,2043,Others,0.319686352
SSP1,23,2044,Animal,0.325741861
SSP1,23,2044,FruitsVeg,0.424101069
SSP1,23,2044,Others,0.319686352
SSP1,23,2045,Animal,0.326640427
SSP1,23,2045,FruitsVeg,0.424999635
SSP1,23,2045,Others,0.319686352
SSP1,23,2046,Animal,0.327510319
SSP1,23,2046,FruitsVeg,0.425869528
SSP1,23,2046,Others,0.319686352
SSP1,23,2047,Animal,0.328364364
SSP1,23,2047,FruitsVeg,0.426723573
SSP1,23,2047,Others,0.319686352
SSP1,23,2048,Animal,0.329203446
SSP1,23,2048,FruitsVeg,0.427562655
SSP1,23,2048,Others,0.319686352
SSP1,23,2049,Animal,0.330028104
SSP1,23,2049,FruitsVeg,0.428387312
SSP1,23,2049,Others,0.319686352
SSP1,23,2050,Animal,0.330839163
SSP1,23,2050,FruitsVeg,0.429198372
SSP1,23,2050,Others,0.319686352
SSP1,23,2051,Animal,0.331704302
SSP1,23,2051,FruitsVeg,0.43006351
SSP1,23,2051,Others,0.319686352
SSP1,23,2052,Animal,0.332554829
SSP1,23,2052,FruitsVeg,0.430914038
SSP1,23,2052,Others,0.319686352
SSP1,23,2053,Animal,0.333391268
SSP1,23,2053,FruitsVeg,0.431750476
SSP1,23,2053,Others,0.319686352
SSP1,23,2054,Animal,0.334214111
SSP1,23,2054,FruitsVeg,0.43257332
SSP1,23,2054,Others,0.319686352
SSP1,23,2055,Animal,0.33502383
SSP1,23,2055,FruitsVeg,0.433383038
SSP1,23,2055,Others,0.319686352
SSP1,23,2056,Animal,0.335930972
SSP1,23,2056,FruitsVeg,0.434290181
SSP1,23,2056,Others,0.319686352
SSP1,23,2057,Animal,0.336822959
SSP1,23,2057,FruitsVeg,0.435182167
SSP1,23,2057,Others,0.319686352
SSP1,23,2058,Animal,0.337700345
SSP1,23,2058,FruitsVeg,0.436059553
SSP1,23,2058,Others,0.319686352
SSP1,23,2059,Animal,0.338563656
SSP1,23,2059,FruitsVeg,0.436922864
SSP1,23,2059,Others,0.319686352
SSP1,23,2060,Animal,0.339413391
SSP1,23,2060,FruitsVeg,0.437772599
SSP1,23,2060,Others,0.319686352
SSP1,23,2061,Animal,0.340315818
SSP1,23,2061,FruitsVeg,0.438675026
SSP1,23,2061,Others,0.319686352
SSP1,23,2062,Animal,0.341204282
SSP1,23,2062,FruitsVeg,0.43956349
SSP1,23,2062,Others,0.319686352
SSP1,23,2063,Animal,0.342079282
SSP1,23,2063,FruitsVeg,0.44043849
SSP1,23,2063,Others,0.319686352
SSP1,23,2064,Animal,0.342941291
SSP1,23,2064,FruitsVeg,0.441300499
SSP1,23,2064,Others,0.319686352
SSP1,23,2065,Animal,0.343790758
SSP1,23,2065,FruitsVeg,0.442149966
SSP1,23,2065,Others,0.319686352
SSP1,23,2066,Animal,0.344661938
SSP1,23,2066,FruitsVeg,0.443021146
SSP1,23,2066,Others,0.319686352
SSP1,23,2067,Animal,0.34552132
SSP1,23,2067,FruitsVeg,0.443880528
SSP1,23,2067,Others,0.319686352
SSP1,23,2068,Animal,0.346368663
SSP1,23,2068,FruitsVeg,0.444727872
SSP1,23,2068,Others,0.319686352
SSP1,23,2069,Animal,0.347205015
SSP1,23,2069,FruitsVeg,0.445564223
SSP1,23,2069,Others,0.319686352
SSP1,23,2070,Animal,0.348030092
SSP1,23,2070,FruitsVeg,0.4463893
SSP1,23,2070,Others,0.319686352
SSP1,23,2071,Animal,0.348848933
SSP1,23,2071,FruitsVeg,0.447208141
SSP1,23,2071,Others,0.319686352
SSP1,23,2072,Animal,0.349657908
SSP1,23,2072,FruitsVeg,0.448017116
SSP1,23,2072,Others,0.319686352
SSP1,23,2073,Animal,0.350457662
SSP1,23,2073,FruitsVeg,0.44881687
SSP1,23,2073,Others,0.319686352
SSP1,23,2074,Animal,0.351247828
SSP1,23,2074,FruitsVeg,0.449607036
SSP1,23,2074,Others,0.319686352
SSP1,23,2075,Animal,0.352029022
SSP1,23,2075,FruitsVeg,0.45038823
SSP1,23,2075,Others,0.319686352
SSP1,23,2076,Animal,0.35280138
SSP1,23,2076,FruitsVeg,0.451160589
SSP1,23,2076,Others,0.319686352
SSP1,23,2077,Animal,0.353565735
SSP1,23,2077,FruitsVeg,0.451924944
SSP1,23,2077,Others,0.319686352
SSP1,23,2078,Animal,0.354321986
SSP1,23,2078,FruitsVeg,0.452681194
SSP1,23,2078,Others,0.319686352
SSP1,23,2079,Animal,0.355071036
SSP1,23,2079,FruitsVeg,0.453430245
SSP1,23,2079,Others,0.319686352
SSP1,23,2080,Animal,0.355812768
SSP1,23,2080,FruitsVeg,0.454171976
SSP1,23,2080,Others,0.319686352
SSP1,23,2081,Animal,0.356556418
SSP1,23,2081,FruitsVeg,0.454915626
SSP1,23,2081,Others,0.319686352
SSP1,23,2082,Animal,0.357293282
SSP1,23,2082,FruitsVeg,0.455652491
SSP1,23,2082,Others,0.319686352
SSP1,23,2083,Animal,0.358023556
SSP1,23,2083,FruitsVeg,0.456382764
SSP1,23,2083,Others,0.319686352
SSP1,23,2084,Animal,0.358747771
SSP1,23,2084,FruitsVeg,0.457106979
SSP1,23,2084,Others,0.319686352
SSP1,23,2085,Animal,0.359465418
SSP1,23,2085,FruitsVeg,0.457824626
SSP1,23,2085,Others,0.319686352
SSP1,23,2086,Animal,0.36019521
SSP1,23,2086,FruitsVeg,0.458554418
SSP1,23,2086,Others,0.319686352
SSP1,23,2087,Animal,0.360919186
SSP1,23,2087,FruitsVeg,0.459278394
SSP1,23,2087,Others,0.319686352
SSP1,23,2088,Animal,0.36163682
SSP1,23,2088,FruitsVeg,0.459996028
SSP1,23,2088,Others,0.319686352
SSP1,23,2089,Animal,0.362348629
SSP1,23,2089,FruitsVeg,0.460707838
SSP1,23,2089,Others,0.319686352
SSP1,23,2090,Animal,0.363055133
SSP1,23,2090,FruitsVeg,0.461414341
SSP1,23,2090,Others,0.319686352
SSP1,23,2091,Animal,0.363770807
SSP1,23,2091,FruitsVeg,0.462130015
SSP1,23,2091,Others,0.319686352
SSP1,23,2092,Animal,0.364481097
SSP1,23,2092,FruitsVeg,0.462840305
SSP1,23,2092,Others,0.319686352
SSP1,23,2093,Animal,0.36518581
SSP1,23,2093,FruitsVeg,0.463545018
SSP1,23,2093,Others,0.319686352
SSP1,23,2094,Animal,0.365885099
SSP1,23,2094,FruitsVeg,0.464244307
SSP1,23,2094,Others,0.319686352
SSP1,23,2095,Animal,0.366578752
SSP1,23,2095,FruitsVeg,0.46493796
SSP1,23,2095,Others,0.319686352
SSP1,23,2096,Animal,0.367271451
SSP1,23,2096,FruitsVeg,0.46563066
SSP1,23,2096,Others,0.319686352
SSP1,23,2097,Animal,0.367959223
SSP1,23,2097,FruitsVeg,0.466318431
SSP1,23,2097,Others,0.319686352
SSP1,23,2098,Animal,0.368641835
SSP1,23,2098,FruitsVeg,0.467001044
SSP1,23,2098,Others,0.319686352
SSP1,23,2099,Animal,0.369320152
SSP1,23,2099,FruitsVeg,0.46767936
SSP1,23,2099,Others,0.319686352
SSP1,23,2100,Animal,0.369993934
SSP1,23,2100,FruitsVeg,0.468353142
SSP1,23,2100,Others,0.319686352
SSP2,23,2010,Animal,0.300322702
SSP2,23,2010,FruitsVeg,0.39868191
SSP2,23,2010,Others,0.300322702
SSP2,23,2011,Animal,0.301999391
SSP2,23,2011,FruitsVeg,0.400358599
SSP2,23,2011,Others,0.301999391
SSP2,23,2012,Animal,0.303654342
SSP2,23,2012,FruitsVeg,0.40201355
SSP2,23,2012,Others,0.303654342
SSP2,23,2013,Animal,0.30431966
SSP2,23,2013,FruitsVeg,0.402678868
SSP2,23,2013,Others,0.30431966
SSP2,23,2014,Animal,0.304542296
SSP2,23,2014,FruitsVeg,0.402901504
SSP2,23,2014,Others,0.304542296
SSP2,23,2015,Animal,0.303548963
SSP2,23,2015,FruitsVeg,0.401908171
SSP2,23,2015,Others,0.303548963
SSP2,23,2016,Animal,0.303500186
SSP2,23,2016,FruitsVeg,0.401859394
SSP2,23,2016,Others,0.303500186
SSP2,23,2017,Animal,0.304192499
SSP2,23,2017,FruitsVeg,0.402551708
SSP2,23,2017,Others,0.304192499
SSP2,23,2018,Animal,0.305350112
SSP2,23,2018,FruitsVeg,0.403709321
SSP2,23,2018,Others,0.305350112
SSP2,23,2019,Animal,0.306279629
SSP2,23,2019,FruitsVeg,0.404638837
SSP2,23,2019,Others,0.306279629
SSP2,23,2020,Animal,0.305133995
SSP2,23,2020,FruitsVeg,0.403493203
SSP2,23,2020,Others,0.305133995
SSP2,23,2021,Animal,0.305901692
SSP2,23,2021,FruitsVeg,0.4042609
SSP2,23,2021,Others,0.305901692
SSP2,23,2022,Animal,0.306529063
SSP2,23,2022,FruitsVeg,0.404888271
SSP2,23,2022,Others,0.306529063
SSP2,23,2023,Animal,0.307148275
SSP2,23,2023,FruitsVeg,0.405507483
SSP2,23,2023,Others,0.307148275
SSP2,23,2024,Animal,0.307759546
SSP2,23,2024,FruitsVeg,0.406118755
SSP2,23,2024,Others,0.307759546
SSP2,23,2025,Animal,0.308363087
SSP2,23,2025,FruitsVeg,0.406722295
SSP2,23,2025,Others,0.308363087
SSP2,23,2026,Animal,0.309137339
SSP2,23,2026,FruitsVeg,0.407496547
SSP2,23,2026,Others,0.309137339
SSP2,23,2027,Animal,0.309902013
SSP2,23,2027,FruitsVeg,0.408261222
SSP2,23,2027,Others,0.309902013
SSP2,23,2028,Animal,0.310658
SSP2,23,2028,FruitsVeg,0.409017208
SSP2,23,2028,Others,0.310658
SSP2,23,2029,Animal,0.311404953
SSP2,23,2029,FruitsVeg,0.409764161
SSP2,23,2029,Others,0.311404953
SSP2,23,2030,Animal,0.312143744
SSP2,23,2030,FruitsVeg,0.410502952
SSP2,23,2030,Others,0.312143744
SSP2,23,2031,Animal,0.313103275
SSP2,23,2031,FruitsVeg,0.411462483
SSP2,23,2031,Others,0.313103275
SSP2,23,2032,Animal,0.3140471
SSP2,23,2032,FruitsVeg,0.412406309
SSP2,23,2032,Others,0.3140471
SSP2,23,2033,Animal,0.314975813
SSP2,23,2033,FruitsVeg,0.413335022
SSP2,23,2033,Others,0.314975813
SSP2,23,2034,Animal,0.315889977
SSP2,23,2034,FruitsVeg,0.414249185
SSP2,23,2034,Others,0.315889977
SSP2,23,2035,Animal,0.316790122
SSP2,23,2035,FruitsVeg,0.415149331
SSP2,23,2035,Others,0.316790122
SSP2,23,2036,Animal,0.317676042
SSP2,23,2036,FruitsVeg,0.41603525
SSP2,23,2036,Others,0.317676042
SSP2,23,2037,Animal,0.31854783
SSP2,23,2037,FruitsVeg,0.416907038
SSP2,23,2037,Others,0.31854783
SSP2,23,2038,Animal,0.319406304
SSP2,23,2038,FruitsVeg,0.417765512
SSP2,23,2038,Others,0.319406304
SSP2,23,2039,Animal,0.320251312
SSP2,23,2039,FruitsVeg,0.41861052
SSP2,23,2039,Others,0.319686352
SSP2,23,2040,Animal,0.321083936
SSP2,23,2040,FruitsVeg,0.419443144
SSP2,23,2040,Others,0.319686352
SSP2,23,2041,Animal,0.321881897
SSP2,23,2041,FruitsVeg,0.420241105
SSP2,23,2041,Others,0.319686352
SSP2,23,2042,Animal,0.322667552
SSP2,23,2042,FruitsVeg,0.42102676
SSP2,23,2042,Others,0.319686352
SSP2,23,2043,Animal,0.323440988
SSP2,23,2043,FruitsVeg,0.421800196
SSP2,23,2043,Others,0.319686352
SSP2,23,2044,Animal,0.324203224
SSP2,23,2044,FruitsVeg,0.422562432
SSP2,23,2044,Others,0.319686352
SSP2,23,2045,Animal,0.32495431
SSP2,23,2045,FruitsVeg,0.423313519
SSP2,23,2045,Others,0.319686352
SSP2,23,2046,Animal,0.325680973
SSP2,23,2046,FruitsVeg,0.424040181
SSP2,23,2046,Others,0.319686352
SSP2,23,2047,Animal,0.326397006
SSP2,23,2047,FruitsVeg,0.424756214
SSP2,23,2047,Others,0.319686352
SSP2,23,2048,Animal,0.327102417
SSP2,23,2048,FruitsVeg,0.425461625
SSP2,23,2048,Others,0.319686352
SSP2,23,2049,Animal,0.32779815
SSP2,23,2049,FruitsVeg,0.426157358
SSP2,23,2049,Others,0.319686352
SSP2,23,2050,Animal,0.328484184
SSP2,23,2050,FruitsVeg,0.426843392
SSP2,23,2050,Others,0.319686352
SSP2,23,2051,Animal,0.329235929
SSP2,23,2051,FruitsVeg,0.427595138
SSP2,23,2051,Others,0.319686352
SSP2,23,2052,Animal,0.329976397
SSP2,23,2052,FruitsVeg,0.428335605
SSP2,23,2052,Others,0.319686352
SSP2,23,2053,Animal,0.330706564
SSP2,23,2053,FruitsVeg,0.429065772
SSP2,23,2053,Others,0.319686352
SSP2,23,2054,Animal,0.331426438
SSP2,23,2054,FruitsVeg,0.429785646
SSP2,23,2054,Others,0.319686352
SSP2,23,2055,Animal,0.332136329
SSP2,23,2055,FruitsVeg,0.430495537
SSP2,23,2055,Others,0.319686352
SSP2,23,2056,Animal,0.332951941
SSP2,23,2056,FruitsVeg,0.431311149
SSP2,23,2056,Others,0.319686352
SSP2,23,2057,Animal,0.333754763
SSP2,23,2057,FruitsVeg,0.432113971
SSP2,23,2057,Others,0.319686352
SSP2,23,2058,Animal,0.334545851
SSP2,23,2058,FruitsVeg,0.432905059
SSP2,23,2058,Others,0.319686352
SSP2,23,2059,Animal,0.335324956
SSP2,23,2059,FruitsVeg,0.433684164
SSP2,23,2059,Others,0.319686352
SSP2,23,2060,Animal,0.336093098
SSP2,23,2060,FruitsVeg,0.434452306
SSP2,23,2060,Others,0.319686352
SSP2,23,2061,Animal,0.336910263
SSP2,23,2061,FruitsVeg,0.435269471
SSP2,23,2061,Others,0.319686352
SSP2,23,2062,Animal,0.337715918
SSP2,23,2062,FruitsVeg,0.436075126
SSP2,23,2062,Others,0.319686352
SSP2,23,2063,Animal,0.338510127
