# File: gcam_usa_elec_cons.csv
# Title: GCAM USA Reference Electricity Consumption by State
# Units: EJ
# Source: GCAM USA Reference output (v 5.3)
# Column types: ccnnnnnnnnnnnnnnnnnnnnnc
# ----------
scenario,region,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Units
"GCAM-USA_Ref,date=2020-18-8T16:31:19-04:00",OH,0.510545097,0.591967597,0.568467902,0.542423719,0.527994837,0.535079681,0.558772391,0.582442186,0.613357565,0.646983369,0.682581124,0.732569964,0.80186901,0.866453338,0.907058517,0.934401756,0.955919326,0.971628693,0.988255086,1.000411174,1.012713047,EJ
"GCAM-USA_Ref,date=2020-18-8T16:31:19-04:00",OK,0.153023249,0.200076185,0.214438112,0.224017356,0.197698686,0.197361394,0.202271594,0.207514034,0.217156637,0.227911893,0.240248409,0.256035903,0.277990027,0.296803788,0.307378971,0.315015745,0.322473446,0.328746834,0.335318018,0.340872146,0.347366184,EJ
"GCAM-USA_Ref,date=2020-18-8T16:31:19-04:00",OR,0.154314877,0.17276248,0.170560023,0.172705608,0.18500161,0.194795388,0.204493222,0.211840943,0.221778386,0.232754478,0.244084228,0.257682651,0.275389763,0.292095639,0.304247193,0.312766696,0.319937173,0.324987474,0.330054551,0.333540885,0.336762808,EJ
"GCAM-USA_Ref,date=2020-18-8T16:31:19-04:00",PA,0.412667425,0.550393946,0.550643497,0.533661105,0.501585603,0.505235754,0.526434465,0.554789691,0.588643251,0.623673935,0.660387197,0.713804129,0.789546478,0.856351441,0.892931903,0.917544798,0.936909833,0.950946436,0.966666136,0.978436884,0.992153761,EJ
"GCAM-USA_Ref,date=2020-18-8T16:31:19-04:00",RI,0.023032203,0.030102074,0.02902224,0.028366598,0.02763001,0.027511083,0.028672654,0.030146095,0.032099336,0.034145114,0.036188194,0.038530475,0.040865514,0.042990975,0.044658973,0.046001167,0.047314878,0.048409984,0.049541128,0.050437752,0.051356806,EJ
"GCAM-USA_Ref,date=2020-18-8T16:31:19-04:00",SC,0.200033171,0.300213046,0.304616191,0.295128311,0.30530644,0.314992337,0.324138879,0.331902447,0.343345127,0.35557423,0.368989329,0.386291626,0.411603911,0.435122253,0.450875855,0.461241046,0.468964487,0.473698307,0.4788424,0.481814365,0.484524933,EJ
"GCAM-USA_Ref,date=2020-18-8T16:31:19-04:00",SD,0.022897068,0.036890861,0.042298986,0.044591066,0.044559686,0.045199878,0.046087629,0.046444875,0.047683708,0.049282546,0.051165189,0.05362484,0.056984663,0.060124513,0.062009236,0.063158822,0.064050952,0.064740203,0.065438558,0.065830712,0.066268408,EJ
"GCAM-USA_Ref,date=2020-18-8T16:31:19-04:00",TN,0.276795693,0.385388422,0.383151376,0.36555338,0.375076724,0.389423164,0.402207299,0.410310006,0.425575156,0.442611806,0.460863421,0.482377462,0.513319063,0.541610054,0.560738638,0.57354689,0.583456457,0.589494352,0.595994937,0.59982412,0.603664026,EJ
"GCAM-USA_Ref,date=2020-18-8T16:31:19-04:00",TX,0.855513199,1.245869207,1.328840042,1.436644138,1.413011712,1.467520213,1.511207328,1.555614996,1.630049255,1.713812659,1.80597622,1.927239953,2.103476097,2.254815944,2.343508387,2.410287408,2.468342967,2.513099576,2.563712453,2.6047465,2.653733785,EJ
"GCAM-USA_Ref,date=2020-18-8T16:31:19-04:00",UT,0.055612116,0.09307165,0.103773644,0.110226474,0.122027367,0.134150479,0.1444026,0.151904263,0.161179384,0.171180003,0.181405515,0.194050128,0.209975402,0.224932175,0.235589763,0.243194623,0.249685007,0.254608731,0.259666547,0.263495231,0.267301263,EJ
"GCAM-USA_Ref,date=2020-18-8T16:31:19-04:00",VA,0.261907555,0.407888644,0.424053206,0.413631747,0.41456549,0.419917514,0.426502611,0.432092048,0.446015427,0.462440404,0.480055571,0.502731824,0.534560389,0.563362019,0.582407266,0.595613369,0.606590946,0.613805444,0.621709062,0.627040146,0.632215007,EJ
"GCAM-USA_Ref,date=2020-18-8T16:31:19-04:00",VT,0.016903187,0.021812259,0.020684635,0.020157107,0.020165082,0.020218507,0.020902893,0.021650102,0.022727957,0.02394239,0.024971341,0.026187501,0.027097869,0.027838288,0.028474069,0.028899124,0.029249538,0.029501009,0.029701156,0.029802009,0.029838868,EJ
"GCAM-USA_Ref,date=2020-18-8T16:31:19-04:00",WA,0.326586292,0.311013815,0.334401334,0.32901137,0.371760879,0.40388054,0.425795417,0.440097198,0.458539215,0.478776761,0.499368449,0.523184574,0.552958858,0.580927154,0.602668958,0.618513774,0.632219967,0.642003354,0.651740443,0.658297669,0.664347151,EJ
"GCAM-USA_Ref,date=2020-18-8T16:31:19-04:00",WI,0.176793442,0.260299512,0.253702898,0.249531859,0.249556877,0.256124616,0.266424467,0.276461524,0.290653627,0.306512841,0.323536257,0.348382659,0.383305027,0.416283871,0.436262342,0.448948989,0.458637623,0.465795095,0.473188,0.478702697,0.484048879,EJ
"GCAM-USA_Ref,date=2020-18-8T16:31:19-04:00",WV,0.0829836,0.11140614,0.117985847,0.116664822,0.104500263,0.102352648,0.104392661,0.106710252,0.110321137,0.114181566,0.118899287,0.127300621,0.142654227,0.156569462,0.163097479,0.166500766,0.168281501,0.169319976,0.170668111,0.171409268,0.172613413,EJ
"GCAM-USA_Ref,date=2020-18-8T16:31:19-04:00",WY,0.041989667,0.05140282,0.062175773,0.059985859,0.050691941,0.051295351,0.05500533,0.058673637,0.062924088,0.067012088,0.071651524,0.07886955,0.090573615,0.101183544,0.106549692,0.10987194,0.112194217,0.113918345,0.115973318,0.117434276,0.119067417,EJ
